0,1,2,3,4,5,6,7,8,9
-5.4148,-2.0857,-1.3179,-0.7677,-0.13364,-0.95854,-2.3672,0.25002,2.8899,-0.2929
-2.1655,-2.3054,-1.2541,-0.19942,0.24826,-0.93269,-1.9211,1.973,1.9382,0.10293
-1.3664,0.71986,-0.37833,1.7531,-1.1919,-0.54285,-1.3073,-1.9376,-1.3961,-1.6171
-1.3054,2.4585,0.54043,0.97048,-1.6831,-0.35114,-1.0196,-3.5862,-0.06221,-1.0994
-0.98974,1.435,0.80734,-0.0081497,-1.4356,-0.17724,-0.66222,-1.4501,-2.8833,-1.7312
-0.58579,-3.3088,-0.027463,-0.28705,-0.99024,0.060469,-0.43018,-1.1032,-0.17738,-0.59068
-0.14007,-4.2738,-0.40406,0.016108,-0.28291,2.0618,0.033019,-0.70701,3.1245,1.788
1.6768,1.8322,0.98902,0.51395,2.2092,2.7682,0.94679,2.9648,2.9816,2.6162
1.3258,2.5812,4.806,2.5035,1.8916,0.58104,1.263,5.3817,2.9921,4.3334
-0.84508,-2.2406,2.8893,2.5052,0.13356,-1.8436,0.51265,1.7912,-0.12619,0.89924
-0.43116,-3.7356,-0.99679,0.22415,-1.1254,-0.8912,0.51653,-3.6897,-4.9037,-0.78641
0.30683,-1.7382,-1.7145,-0.77427,-0.68419,-0.3655,0.92404,2.073,-1.7584,0.20538
0.58176,-0.5061,-0.97937,-0.1929,-0.10435,-0.098503,0.074497,-0.84251,-1.868,-2.0188
0.57358,-0.25564,-0.36337,0.64191,0.42055,-0.11037,-0.21532,-2.5576,-2.0923,0.4748
0.95176,0.13683,1.7824,0.72384,2.3534,-0.085658,-0.17141,1.9873,-0.13552,2.546
4.6117,1.6537,3.7181,2.0717,2.0651,0.79089,-0.025495,0.98904,0.16036,1.6255
4.9496,3.2973,0.71511,1.6203,4.2575,0.96921,0.61162,1.9128,1.0529,-0.504
0.61233,5.305,-0.011414,4.065,3.3613,-0.1589,1.0306,-0.48184,0.26636,-3.0897
2.4202,2.5465,-0.21517,2.5931,0.71409,1.1618,0.46035,-2.2803,-0.53089,-2.1016
-1.6445,-1.4088,-0.89242,-1.0113,-1.5295,0.66007,0.26343,1.1058,1.1248,-1.1967
-2.3769,-1.1406,-0.60595,-2.1899,-1.7514,3.2954,0.77198,0.69184,1.1853,-0.39317
-1.2461,3.9525,0.83152,-1.5665,-1.5756,1.0923,1.0931,1.7424,2.2307,1.592
-1.2318,3.7138,1.0643,-0.73545,-1.0218,-0.84583,1.5283,2.7934,3.0758,3.4565
-1.0337,-1.1827,-0.3207,-0.77377,-0.49953,-1.6864,0.93665,-2.0152,0.13238,2.1747
-0.73258,-4.0906,-0.96676,2.4203,1.1869,1.5465,1.061,-1.6973,0.18538,1.9765
-0.43366,-2.067,0.43997,0.56456,1.2297,-0.68867,2.7739,1.8006,4.5804,1.6208
-0.18584,-0.10607,0.91515,-1.6224,2.9533,-0.66006,2.191,1.0994,1.8708,-1.9705
2.5496,3.2043,1.9035,-0.35656,0.55637,3.8908,2.2164,1.6256,0.38247,-1.1866
-0.40992,-0.37484,2.7327,0.29173,-1.461,0.037346,0.27116,2.2747,2.4577,0.41916
-1.488,-2.4272,-0.28891,-1.4496,-1.5037,-1.2722,-2.5344,-0.52429,2.5982,2.246
0.40242,-0.82116,-1.7538,-2.1451,2.6263,-2.8347,-4.1123,-6.0226,-1.131,-1.4764
0.59585,-0.083551,-1.7235,-2.0549,2.8622,-2.2386,-4.1457,-1.6164,-0.31261,-3.7998
1.1282,0.19112,-1.1871,-1.5077,-0.7193,-0.027329,-1.7169,1.8635,2.6583,-0.63085
2.3874,0.8487,-0.80835,0.50803,-2.0834,0.52057,-0.47844,-2.1659,-2.2848,0.21312
-1.5122,-0.62119,-0.95935,3.3398,-1.1203,1.3083,-1.1412,-3.1836,-4.1427,1.0063
-2.0471,-0.55234,-0.57594,0.3585,-2.7135,-2.2084,-2.1488,-2.1391,-2.4832,-0.66061
-0.54419,-0.040459,-0.69019,-1.6562,-2.5625,-2.5083,-0.12016,1.0698,2.5369,-0.34259
-0.35048,0.1595,2.2986,2.8392,0.39123,-1.2802,-0.059465,2.4587,2.6262,-0.31191
-0.49401,2.6399,4.5388,3.2451,0.49614,2.2624,-1.2942,1.8108,-1.3854,-1.0678
-0.3681,4.6142,2.8025,-0.079741,-1.2904,1.1889,-0.96012,2.6818,-0.9981,1.6959
-0.20948,0.127,-1.7029,-3.7218,-2.7074,-2.4097,-1.66,1.9381,-0.047184,1.114
0.089238,-1.8383,-3.0797,-3.7652,-2.2243,-1.6043,-2.025,0.99361,1.2118,-0.34372
3.6765,4.1334,-0.88973,-2.3372,0.54224,1.0086,-1.3638,1.2756,1.3957,0.7377
4.9936,4.07,0.37566,-0.96447,3.5458,1.6643,1.1014,-0.44019,-1.9896,0.21736
-0.0016249,2.6822,3.0336,0.77107,3.3738,-1.393,1.4149,-1.9771,0.55188,-0.055888
-5.1718,-0.13616,1.8249,1.073,1.9736,-1.1693,-0.3499,-2.8372,1.4402,-1.1592
-1.6809,-4.6207,-0.78868,-0.57731,1.4831,0.95394,1.9208,-0.48681,-1.3079,-0.61895
3.948,-3.014,0.070073,-0.19445,0.90962,0.44713,3.3201,0.84344,-2.9675,0.1644
0.055546,-2.5811,-2.9412,-1.105,-3.2251,-0.85704,2.9499,-0.71192,-2.087,0.45171
-2.9281,-2.7979,-4.1441,-1.9744,-2.2348,-0.45454,1.3756,-2.4529,0.098645,1.9266
-2.1444,-1.4748,-3.0585,-1.5802,-2.8374,-0.039099,-1.4098,0.60034,1.8762,1.9121
-1.0502,0.25265,-1.923,-0.44783,-3.5338,0.091353,-2.4685,-0.58711,0.61433,0.23086
1.7195,-1.5346,-1.6215,3.3516,-0.68825,0.30227,-2.291,-2.1631,-2.5275,-3.3635
3.5525,-0.51934,-1.4172,2.4247,-0.32295,0.40016,-1.6144,-3.4276,-1.4422,-3.0251
-1.8617,0.69655,-0.54497,-1.3308,-1.1719,0.62497,-1.0607,1.8557,0.042,-1.4063
-4.3019,3.1521,0.53987,-1.2993,1.3704,0.69641,-0.57864,2.6466,-2.1661,-1.7959
-1.0114,0.79306,0.24501,-0.41868,-1.0797,0.49239,0.031061,-1.9409,-3.9828,-1.3369
-0.46908,-1.8015,-0.30273,-0.52257,-2.4372,1.7948,3.2986,2.6314,2.3255,1.0814
2.3125,-2.5193,-0.52478,-0.37559,-1.4381,4.1347,4.9005,2.2097,1.8653,2.6704
4.7397,-0.37776,0.08839,-0.049172,0.43822,-0.27277,3.6445,-1.1581,-3.1025,-0.37136
1.2303,-1.0488,0.17077,0.2264,0.1911,0.78638,0.74878,-0.61847,-3.9608,-2.167
-5.0678,-2.9721,-0.21756,0.15816,-0.39252,2.1884,-0.77175,-0.79315,-2.0741,0.080031
-3.2682,-2.8049,-0.079973,0.21839,0.29556,-1.3732,-1.7522,-1.2507,-1.7128,2.6565
-0.71844,-0.46498,0.44302,0.99371,-0.33826,-1.3208,-1.7093,-2.6973,-1.9896,1.8252
1.6812,4.3027,1.8798,1.1536,0.37104,2.2092,-0.83467,-0.78033,-0.91824,-0.78687
0.60764,3.3151,1.9968,1.3388,0.78444,0.74062,-0.3028,1.2059,0.46427,0.058925
-2.3275,-2.1855,0.36617,3.8587,2.1437,-0.46414,0.2628,3.1717,2.3362,1.1586
0.39469,-3.6373,0.29975,2.7049,1.4774,2.1811,0.64845,-0.63746,1.183,0.35124
1.0008,-1.5015,3.2029,0.25926,0.93321,3.8393,1.9553,1.0339,0.58496,2.9719
4.3587,1.2977,1.6388,2.1513,3.0374,0.97694,3.7318,2.8009,1.9307,1.0018
3.7527,2.4138,-0.11354,0.71189,2.1799,-4.3607,2.0713,3.0688,4.9055,-0.13208
-0.6944,1.4797,-0.29605,-1.7398,0.094194,-3.4738,-1.221,-0.20212,2.6916,-0.54162
-5.7575,-2.2286,-0.78892,-2.369,-0.72596,-1.7768,-2.4136,-4.2561,-2.5009,-2.2445
-2.7624,-0.5805,-0.44644,-1.4183,2.2677,-1.73,-1.9836,-2.369,-1.707,-1.8662
0.65764,3.8135,0.92121,-0.58118,2.8413,-1.4156,-1.5241,-0.050759,1.647,-0.22263
-0.30266,2.9093,1.0487,-0.33821,-0.45105,-1.1992,-0.069981,0.85819,0.70352,-0.47007
-1.8561,0.6149,0.12367,-0.44125,-2.185,-0.69549,2.3826,2.2675,0.77016,0.001815
-1.0765,2.5715,1.2376,-0.22912,-1.3562,-0.47627,0.45192,0.15697,0.48118,0.062053
3.3452,2.8283,4.1784,1.7391,0.92945,0.21699,-1.0049,1.6348,1.3535,1.127
1.7791,0.23073,1.0273,0.98339,0.10213,0.052748,-1.0236,0.27575,1.2126,4.4016
-2.3703,-5.023,-2.6164,-1.2277,-1.2842,0.58162,-0.621,-1.1676,0.31313,2.5453
3.3785,-2.8681,-0.93998,-1.2541,1.8757,-0.12877,-0.14525,0.067569,0.49441,-1.2331
4.6101,0.011385,-0.33556,0.16373,1.5376,-0.21636,-0.44108,0.54841,0.65833,-1.109
3.0146,0.27778,-1.0831,3.2103,2.0966,3.561,0.55598,1.1069,1.0701,0.8442
1.0506,-0.52195,-1.3836,2.777,0.82764,3.9988,1.9795,5.1791,3.5017,4.9832
0.88145,0.09879,-0.90429,-1.1175,-0.77743,-1.5648,2.1824,4.6932,4.7823,3.1333
-0.3482,2.8893,0.04057,-2.327,-1.319,1.6242,1.8595,3.4521,5.1503,2.1879
-5.6317,-1.2241,-0.91033,-1.7949,-2.23,2.638,3.5864,3.055,3.6712,1.623
-5.0154,-4.3651,-1.3997,-1.6342,-2.5191,-2.6729,1.1202,-1.0917,-1.6839,-2.1865
-2.1218,-2.6482,-1.1369,-1.2464,-0.26999,-3.4269,0.31238,-3.5327,-3.9762,-3.6969
-1.5726,-1.2197,-0.95683,2.6449,2.8888,0.34124,0.88032,-1.2738,-1.6772,-2.1057
-0.95419,-0.0028333,-0.34472,3.8564,1.06,-0.52152,-0.96867,-3.5246,-2.3458,-0.61384
-1.2094,0.46683,-0.21956,2.5653,0.24657,-2.0406,-1.3236,-1.9939,-1.91,1.1401
-0.76192,-0.57815,-0.2964,-0.9416,-1.2264,-1.1255,0.82716,0.22344,-0.53825,1.0657
-0.23414,-0.21247,0.15876,-3.9191,-2.9843,-0.76913,0.30152,-0.80215,-0.55641,-2.4829
0.068193,0.77601,4.3792,-1.7929,-1.6012,-0.49529,-1.4592,-0.37948,-0.80208,-2.4539
0.14997,0.6351,3.6516,-0.14823,-0.71148,-0.36748,-1.2416,-0.052241,-0.46821,0.066039
0.56831,0.61357,1.9213,-0.76245,-0.91542,-0.076422,-2.8865,-2.3007,-1.3957,-1.8071
5.168,2.619,-0.13083,-1.6979,0.063075,0.14354,-3.7728,-2.8697,-1.5869,-2.3743
4.9008,6.3675,0.52951,-1.5228,2.0708,3.3401,-2.5105,-0.73313,-0.7477,-0.65525
3.6303,5.0042,2.405,0.61175,1.9925,4.9849,-0.19686,1.9656,1.9382,2.8418
3.3785,3.7038,-0.65394,-0.34869,0.21474,1.5571,-0.055967,-0.73313,2.4953,2.8436
-0.37633,0.48469,-1.6846,-1.5706,-1.0021,-1.2111,-0.98975,-0.043199,-0.75624,-1.1825
-5.3997,2.055,-1.8047,-1.2237,-1.5286,-2.2248,-1.6397,0.35463,-1.4601,-1.2486
-2.7642,2.3611,-1.4518,-0.96089,0.73519,-1.5149,-1.721,-2.6432,-1.9203,0.98888
-0.89945,0.076929,-1.86,0.93007,0.094041,-0.040459,-1.0967,-2.2139,-1.4815,-2.0745
2.0272,-3.8644,-2.5557,1.8711,2.437,3.0281,0.40585,-0.37154,-0.97545,1.4268
-0.3364,-5.0087,-1.8096,-0.81879,2.2052,3.4238,1.5776,0.6534,-0.34734,1.6674
-2.4567,-3.5482,0.79786,-0.29813,-0.68144,-1.2443,2.2494,1.3532,0.49968,-2.0038
-0.91796,-2.4912,-1.4764,0.29649,-3.2547,-3.7356,0.48599,-1.7557,-0.8224,-3.3014
-0.25563,-2.0607,-0.44298,-0.83573,-2.4005,-1.585,-0.82497,-1.2444,-0.74657,-2.3131
0.88625,-1.4803,0.43454,-0.34063,1.0476,-0.97722,-0.80857,0.40408,-0.20946,-1.3419
5.21,1.2405,-1.3266,-0.6657,-0.26336,-0.91614,-0.46014,-0.776,-0.39279,-1.1216
3.9652,3.2289,-0.84363,-0.5956,-1.2757,-0.78997,-0.22048,-0.4896,-0.16847,-0.92278
0.78056,4.1862,0.43347,0.21103,-0.44402,-0.39673,0.11561,0.68432,0.96885,0.0054327
0.17068,2.3681,0.20526,0.41758,-0.79835,0.43443,2.4109,2.6909,1.6283,0.78981
-3.4413,-3.4039,-1.3291,2.0523,-1.3077,1.2509,3.0964,1.5236,0.29655,0.64463
-2.7133,-4.8603,-1.2765,3.1608,-0.65393,-0.27082,1.2731,-0.60638,-0.52513,0.040281
-1.3522,-2.4759,-0.6509,2.7811,-0.11218,2.6968,0.15459,3.1696,1.3021,2.0795
-1.5042,-1.2959,3.2646,3.0591,1.273,4.6665,1.5264,3.5549,1.6702,4.5818
-1.2557,-1.2571,2.6523,3.0978,2.6948,1.0068,1.3662,0.29086,3.0289,2.1381
-0.96731,3.0095,-0.1098,-1.0342,-1.1949,-3.0221,1.0694,1.7204,3.0112,0.52406
0.47471,0.77469,-1.1903,-4.1048,-3.2162,-1.7689,-0.34408,-1.0686,-1.8285,-1.0961
-0.27496,-1.7713,-1.1358,-3.464,-2.5299,-0.84199,-1.4393,-3.0171,-3.2234,-1.563
-0.48251,-1.5772,-0.7615,-2.0544,-1.5588,-0.67184,-0.58871,-0.39331,-1.1585,-0.26605
-0.053842,-0.56815,-0.26067,1.4834,0.65139,1.2605,1.8985,2.5963,1.9714,1.1462
0.087727,-0.1828,-0.024312,0.27219,0.38063,0.39679,3.5529,1.4508,0.4156,0.68258
0.24587,1.8216,0.54423,0.28124,0.71012,-1.113,1.7327,-0.13359,-1.2514,-0.53216
0.34271,2.9938,1.1507,3.175,4.2793,-0.73102,-0.53852,-1.1037,-1.2358,-0.57292
0.48927,-0.42341,0.56159,2.0473,2.8271,-0.15335,-2.2817,-2.3865,-1.5883,2.4134
0.47798,-1.294,0.76783,-2.0749,-1.4782,-0.16336,-1.9161,-1.6965,-1.285,1.3099
0.56322,-0.59726,4.8681,-2.135,-1.2362,0.0079328,-1.4468,1.1643,0.088027,-1.265
4.2925,1.5694,2.869,-0.49986,3.2533,1.5204,-0.9417,0.41453,0.14294,-0.58339
5.2745,2.6753,1.8642,-1.0387,2.1134,0.70118,-0.35872,-0.13673,-0.20301,-0.20137
3.9914,2.7878,0.21404,-1.1938,0.033049,1.7934,-0.28764,2.0685,0.96317,0.26564
2.6435,1.9183,-1.0088,-1.5743,-0.30244,2.5648,2.7272,4.7861,4.6892,2.7237
-0.82583,-0.060084,-1.2385,-0.9404,-0.69627,-1.5617,2.1815,1.8739,4.3482,2.2642
-5.7584,-1.8682,2.445,3.7328,0.64821,-1.3736,0.43918,-2.3863,-0.99765,-0.97804
-3.9166,-1.2389,3.5229,2.593,-0.44459,-0.28578,-1.0321,-0.91818,-3.0839,-1.4976
-1.7924,4.0813,2.1906,0.38154,-1.0561,3.9898,0.78923,0.95448,-0.39107,0.74697
-1.8385,2.0621,-1.8807,0.83233,-0.31741,3.8453,1.1532,-1.3756,-0.83356,1.0597
1.5855,-1.9449,-3.856,-0.64877,-0.59144,-0.5841,-0.087264,-3.6019,-2.0019,-0.48186
0.15044,-2.4747,-3.0435,-3.0711,-1.4464,-3.7348,-1.0378,-2.1871,-1.7684,-1.8433
-2.9218,-2.083,-2.5008,-1.1292,-0.13628,-2.0601,1.4026,1.9356,0.396,-0.95177
-1.9685,0.7181,-1.5672,2.9906,4.2708,3.1169,2.4417,3.3394,2.1074,2.8987
3.2053,3.7915,-0.21421,3.1433,4.5083,3.5645,0.80253,-0.8615,-0.10235,3.1432
0.8488,-0.51249,-0.96688,1.7591,2.9947,-0.13421,-0.4954,-2.7995,1.3671,0.62817
-2.7189,-3.7346,-1.6534,0.38458,0.58242,-4.6686,-2.1949,-1.0668,3.1997,1.0676
1.4995,-1.1913,-0.89022,-2.7832,-3.2591,-2.8281,-3.5195,-3.3344,-1.3472,-2.6587
-1.0892,-1.4902,-0.74318,-4.7153,-4.3327,-1.6503,-3.4574,-3.1763,-4.5463,-3.881
-2.88,-0.47893,-0.24011,-3.47,0.44981,-0.025242,-2.5109,-1.4697,0.8931,-1.3025
-0.96418,1.6364,0.19124,-2.0056,-1.4047,3.8392,-0.21462,0.66552,0.3662,0.5451
-0.70312,3.9295,1.4263,-0.60292,-3.0935,2.6241,2.2739,4.0876,0.61128,0.67624
-0.46887,0.47197,0.65508,2.8761,-0.7228,-3.065,2.1924,3.7853,1.0239,-0.55477
-0.27551,-4.0443,-0.56609,2.7393,0.39102,-3.0232,-1.0342,-3.0381,-1.0795,-2.0699
4.292,-1.4966,2.9008,2.7932,1.1715,3.2569,-1.1768,1.0506,2.6331,1.3463
1.3346,-0.55886,1.5413,2.0506,-0.093514,2.6584,0.12385,2.1351,2.3372,1.7128
-2.7617,-2.0176,-1.1912,-1.8848,-2.7622,1.3174,0.69258,-1.0598,-2.8139,-0.40076
-0.95122,-1.5806,-1.048,-4.5788,-3.1083,0.73595,1.1611,-0.39958,-3.364,1.187
4.5653,0.93839,-0.23582,-3.0981,1.5113,-1.4124,1.8364,1.9074,1.5973,1.0901
1.0477,-0.045938,0.6605,-1.4576,2.2221,-5.6879,1.0882,0.4633,0.1991,-2.5839
-3.1651,-1.2214,3.1787,0.63879,-0.89074,0.71843,0.026642,0.052822,-2.0179,-2.4446
3.9495,1.0516,1.6959,3.6446,1.0804,-1.2434,-1.8315,-2.0745,-2.1961,-1.6497
3.5116,1.8812,-1.1202,3.6685,2.1522,-4.8078,-3.7664,-4.0453,-2.542,-3.1391
-1.0167,0.12488,-1.5937,2.0203,2.5502,-3.1329,-3.7138,0.1754,-0.70088,-2.1954
-4.4019,-1.2251,-1.4616,1.0035,1.0939,-0.64757,-2.7067,0.78828,-0.048888,-1.0101
-1.9313,-0.89918,-0.89699,-2.2057,-0.91264,-0.90856,-1.124,-1.7567,-0.92102,-0.87178
