0,1,2,3,4,5,6,7,8,9
4.5845,3.0317,1.3615,2.9456,2.7195,-0.12045,0.4864,2.497,1.1232,-0.29606
0.39803,5.419,0.77674,4.3351,3.2446,0.85851,0.49739,0.79983,1.203,-1.2966
2.24,2.204,0.90983,3.5725,0.72937,0.78267,0.11225,-0.71146,-0.60418,-1.3438
-1.4158,0.62842,-0.73474,-0.46455,-0.85869,1.7472,0.47897,-0.28381,1.279,-0.47756
-1.0743,-0.94746,-0.050047,-2.1169,0.063829,2.4295,0.3778,1.2603,1.645,-0.81712
-0.5268,2.4221,1.7219,-0.5156,-1.5308,1.7286,1.9918,0.66993,1.8716,1.4689
-0.29954,1.8322,1.4713,1.1436,-0.096939,-0.69149,0.23606,2.0176,1.8455,2.0358
-0.84189,-1.4549,-0.84387,-2.2708,0.21974,-0.89314,0.19946,-1.7503,0.13044,1.3027
-0.92246,-3.9885,-1.0439,1.2768,1.0685,0.65787,0.43193,-1.8583,1.1318,2.2456
0.95388,-0.50052,0.11235,1.5252,1.9158,0.63488,2.9344,2.7192,3.4306,1.9084
-0.35703,0.35113,0.23751,-1.4233,3.009,-0.41269,0.64138,0.75165,0.51752,-0.19075
2.2116,2.2082,1.8984,0.076433,0.69548,4.3995,2.3723,2.4083,1.2424,0.17612
0.1754,-0.19306,1.9552,0.77546,-1.2896,0.62409,0.61745,1.621,2.5949,-0.50591
-0.63692,-1.9688,-0.64758,-1.8125,-0.94287,-1.0626,-1.9387,-1.4252,3.36,2.936
-2.033,0.32699,-1.0247,-0.60728,1.6119,-2.2145,-3.6506,-6.3826,-1.3622,-0.92487
0.59692,-2.017,-2.2068,-2.7097,3.0316,-2.3441,-4.029,-1.1352,-1.2861,-1.7432
2.5148,-0.29957,-0.97607,-1.692,0.070985,0.68059,-1.9502,2.3684,2.3091,0.62933
0.94686,1.1833,-0.05364,2.0848,-1.4221,-1.4563,1.1998,-1.9673,-2.7775,0.54126
-1.4058,-1.9581,-0.80027,1.9465,-1.3178,-0.62763,0.16769,-2.3959,-3.6256,-0.28216
-1.4267,-0.45544,0.4626,-0.98577,-2.8811,-3.1219,-2.2839,-1.5338,-3.609,-2.1768
-0.017079,1.2686,-2.0932,-1.2047,-2.9999,-1.6667,1.112,1.5935,0.88192,-1.1699
0.17027,0.31099,2.6001,1.7523,0.48556,-0.7925,-0.97216,3.2576,1.7094,0.68769
-0.42478,2.1037,3.8015,3.6218,1.3415,2.3129,-1.1609,1.3495,-0.15786,-0.69671
-0.28159,3.7589,2.147,1.7301,-0.0021704,0.01237,-0.099795,1.5004,-1.1699,1.0755
0.017344,0.4438,-1.6717,-3.2601,-2.6346,-0.55015,-1.3625,1.7325,0.58622,-1.0454
0.41321,-2.5952,-3.3448,-2.9061,-1.7746,-0.4103,-2.8293,0.19483,0.47335,0.091449
3.5868,2.8915,-1.8526,-2.7,0.48834,0.13513,-1.8582,2.9174,0.18082,1.5776
2.5505,3.3692,0.7722,0.77518,3.4101,1.2882,1.5891,-1.0841,-2.0027,1.003
-0.41878,2.3887,1.5512,0.9946,3.1542,1.273,0.92243,-2.0808,1.2487,0.82262
-4.8951,-0.19983,1.707,0.51617,2.2236,-1.0576,-1.8015,-4.4444,0.76797,-1.3424
-1.0593,-3.1953,-1.4322,-1.0614,0.84153,0.43814,1.0367,0.21321,0.10548,-0.89278
3.7603,-2.5818,0.93616,-0.61051,2.1716,0.35613,1.3871,2.5662,-2.2684,0.70277
-0.21606,-1.6598,-2.6544,-1.4198,-2.6111,-1.1536,3.0603,-0.41816,-1.5263,0.58699
-2.543,-0.46564,-4.0005,-2.1704,-5.4461,-1.3739,2.2289,-4.0781,-0.60101,1.1636
-2.0862,-2.352,-3.0639,-2.6123,-4.3094,-0.23959,0.26444,-0.68477,1.516,0.49077
-1.264,0.9301,-2.1602,-0.59873,-3.2506,-0.35723,-0.56261,-1.0942,-0.2692,-0.92988
0.71488,-1.4686,0.82174,2.8161,-1.5169,-0.093552,-2.7321,-2.167,-1.5697,-2.0553
1.8089,-1.4893,-1.27,3.121,-0.83898,-0.22082,-2.3464,-1.9959,-1.4788,-2.8618
-0.16082,-1.175,-0.004769,-2.3677,-1.9036,1.2191,-1.8885,1.9602,0.28608,-3.8627
-2.8679,2.6981,0.63928,0.033327,2.2399,1.0285,-0.66821,2.0075,-0.073377,-0.79844
0.30363,-1.4055,0.38646,-0.59592,-0.06192,-1.3326,-0.52769,-0.7061,-2.8641,-1.0224
0.17042,-0.65362,0.54089,-1.6193,-2.6733,3.443,2.6815,2.6845,3.9414,0.94566
1.5675,-2.0593,-0.58526,-0.6195,-1.8791,4.1194,4.6664,0.86486,2.7977,1.9619
3.3425,0.86599,0.5158,0.34036,-0.52286,-0.81394,2.8422,-0.40866,-2.621,-0.09414
-0.32539,-0.13306,1.1127,0.80846,0.15607,-0.74922,-0.54671,0.37629,-2.6226,-2.6783
-4.1117,-1.3501,-0.18238,0.029561,-0.027703,1.0117,-0.61738,-1.0936,-1.4591,-0.21691
-1.57,-2.1679,-0.052858,-0.40073,1.1193,-1.6793,-0.55996,-0.22388,-2.1906,2.7684
-1.8353,-1.0902,0.61791,1.0789,0.057836,-2.1901,0.23977,-2.6882,-2.7014,1.317
0.48159,2.7885,0.72115,0.91542,0.40684,1.9615,-1.3645,-0.30385,-0.67309,-1.2774
0.57732,3.5571,2.633,1.9785,1.624,1.7997,0.52758,0.16294,1.1516,0.5119
-1.6988,-1.5283,1.3271,1.7155,2.6716,-0.65444,0.21164,2.5639,1.2088,1.8935
-0.50944,-2.7066,0.83758,0.88277,2.3521,2.4976,0.85975,-0.33528,2.1398,1.4796
1.7299,-0.37338,2.026,-0.52811,2.7039,3.8321,2.4707,0.46814,0.50244,2.7619
3.1606,2.0276,1.3991,1.9136,1.6254,0.12596,3.2174,2.1272,1.3542,2.0065
3.6621,3.1272,-0.075292,2.1963,2.735,-2.631,1.1261,3.4138,2.4645,0.41684
-0.63587,2.5495,-0.74391,0.074322,0.37133,-1.7936,-1.0127,-0.55093,1.3114,-0.075304
-5.4806,-2.7051,-1.6874,-3.3186,-1.3904,-1.7113,-1.9616,-3.9774,-2.6874,-2.4384
-2.6168,-0.3553,-1.0449,-0.38471,0.46953,-2.8687,-1.7889,-2.8234,-2.5089,-2.1316
1.2519,2.0045,0.78912,0.55161,2.9517,-1.0867,-1.4363,1.0846,0.61662,1.0975
-1.1474,1.2511,1.9094,0.15202,-0.25822,-1.9217,-0.68929,-0.68428,-0.57997,-1.788
-0.44969,-0.18774,-0.57163,-0.094143,-2.1558,-0.081859,2.0285,2.6556,-0.49155,-0.80503
-0.21073,2.241,1.2451,-0.54211,-0.088088,-1.2724,0.17268,1.4303,0.61542,-0.059017
3.8803,1.7801,4.2633,2.1467,2.6891,-0.052629,-0.83687,1.6875,1.7656,1.4591
1.0474,0.32475,0.66171,0.86931,-0.63593,1.2658,0.98653,-0.11898,1.8446,3.2405
-1.0399,-4.3497,-3.8221,-2.3923,-1.9142,0.40315,-0.44488,-1.499,1.1582,1.5782
2.2443,-1.6587,-1.9816,-2.8952,-0.093926,0.0021673,1.7283,0.64164,0.90845,-1.0749
4.506,-0.45992,0.86924,1.3425,0.76949,0.21115,-1.3934,1.57,-0.10725,-0.11903
2.7309,1.1125,1.0431,3.4051,2.4822,3.5655,-0.010201,1.0356,1.9816,1.7754
1.6846,-0.75311,-1.2955,1.7528,-0.63433,3.7789,1.4922,3.6549,3.9965,4.2027
1.7397,1.237,-0.62523,-0.042578,-0.95275,0.25129,3.4584,4.5724,2.7244,2.682
0.92179,4.1361,-0.80368,0.49749,-2.1371,2.9375,3.2785,2.3849,4.2699,1.3695
-4.0634,-0.21548,-1.2815,-1.1689,-0.95344,1.7395,2.761,0.48671,4.1228,0.50413
-4.417,-3.1998,-1.4839,-2.4943,-2.9556,-2.1417,1.05,-1.3757,-0.59766,-2.1176
-2.3897,-1.7932,-1.3613,-1.7902,-0.89795,-3.2104,-1.3811,-3.2295,-3.8264,-2.7711
-2.1532,-1.9753,-1.9996,0.87964,3.2691,-0.036585,-1.5966,-1.1824,-1.4448,-1.1242
-1.0774,0.23337,0.50111,2.9489,0.37926,-1.328,0.35433,-3.7973,-3.051,0.14425
-2.002,1.3018,-0.35513,1.8087,-0.11104,-2.6671,-1.0375,-2.4723,-2.8891,0.92974
-0.88154,-1.8136,-1.1661,-1.2113,0.13509,-0.1158,1.4298,-0.51714,-0.33165,0.73814
0.04026,-0.71188,-1.4032,-2.6353,-4.1198,-1.4898,-0.58535,-0.43109,-0.64418,-3.53
0.15903,0.057689,2.9056,-2.5655,-1.6115,-0.56532,-1.5935,0.23015,-1.5972,-2.8766
-1.2611,-0.2863,2.7606,-1.1586,0.83263,-1.1662,-1.1166,-1.019,-1.393,0.15946
0.10335,-0.69656,1.1287,-0.45133,-0.66124,-0.061918,-2.3108,-1.7046,-1.2322,-1.1358
4.1729,1.4823,1.1352,-1.2587,1.2305,0.18997,-4.1264,0.047445,-0.91871,-1.776
3.7185,6.0985,-0.14423,-0.04965,1.175,2.9684,-1.2774,0.84733,0.3711,0.25839
4.9917,3.5812,2.6605,2.0411,3.1558,4.4463,0.81905,4.8039,2.4734,2.9377
2.4609,2.5203,-0.23772,1.2417,0.6187,1.3391,0.93387,0.75771,2.6673,2.678
0.31366,0.11384,-0.89723,-1.58,0.87014,-0.85613,-0.45327,-0.33439,-0.15939,0.64595
-4.8956,1.1356,-1.6664,-0.37435,-2.3614,-2.6159,-0.84896,-1.2503,-1.4056,-0.99193
-2.9191,2.0341,0.57379,-0.46078,1.9064,-1.8039,-1.2574,-2.3928,-1.5714,0.83307
-1.209,-0.024552,-0.61209,0.99263,0.58444,1.0643,-1.1865,-0.96763,0.065239,-3.3977
0.99347,-4.4185,-1.5535,0.45546,1.7224,2.8747,0.094057,0.39612,-0.077648,1.1782
0.97731,-5.8379,-1.6534,-1.5585,0.13425,2.7659,-0.30488,0.57041,0.44231,0.39699
-2.6877,-1.7081,0.22179,-0.66352,-0.63533,0.8947,0.8067,-1.3067,1.4584,-3.0244
-0.91478,-0.93202,-1.4682,-0.28707,-2.6545,-3.2144,0.1152,-2.8508,-1.3056,-1.722
-0.95101,-1.3874,-0.89898,-1.5102,-1.7875,-1.3387,-0.67065,-1.243,-0.41913,-2.0836
1.5272,-2.0737,0.87564,-0.62816,0.09549,-1.2686,-0.3836,1.819,-0.86967,-0.60613
3.1228,1.4626,-1.4034,0.79097,-0.31065,-0.70849,-0.23443,-0.59982,-0.28794,-0.28349
2.7027,2.2554,-0.83308,0.67378,-2.2111,-1.6188,-1.0361,-1.3934,-0.19727,-1.9735
1.3493,3.0445,0.6541,1.6119,-0.74354,-0.99252,-0.25452,0.57751,-0.5811,-0.10841
-0.67136,2.7513,-0.33067,0.95105,-1.3405,0.1855,1.0581,1.8341,0.47496,1.0758
-2.0235,-1.6903,-1.8149,0.49001,-3.1555,2.4318,1.6314,0.32673,0.8078,-0.44092
-2.0627,-3.9306,-0.25593,1.1226,-0.41504,0.44307,0.38864,-0.58279,-0.067657,-0.057788
-0.40748,-2.3811,0.44364,1.8662,0.45179,3.2839,0.66721,1.7301,2.5384,2.3357
-1.0055,0.81691,2.1577,3.4175,1.5123,3.3734,1.3467,2.528,0.93326,3.0286
-0.89354,-1.4757,4.2521,3.3283,2.463,0.6671,0.89656,0.49935,2.1792,2.0477
-1.4706,3.4015,0.325,-0.19731,-0.75162,-3.3007,1.5579,1.0922,1.9567,-0.43569
0.45954,0.093443,-2.0159,-3.5674,-3.2048,-1.8375,0.79546,-0.9034,-2.5141,-0.52708
-0.6233,-0.71842,-1.9572,-3.1739,-2.6036,-1.7614,-3.7728,-1.4046,-2.1458,-2.1912
-0.018414,-1.0342,-1.8561,-2.6015,-1.9499,-0.96053,1.0071,-0.54109,-1.2332,0.49537
0.84396,-0.47872,0.5673,1.0866,0.14258,1.9501,1.6732,2.8476,1.8617,1.0588
0.014455,0.90459,0.29689,-0.15325,0.61172,-0.49321,4.1099,1.9497,1.5535,1.6006
0.85283,0.1935,0.76118,1.003,1.8175,-0.70051,0.75786,1.1177,-0.90428,0.2652
0.27903,3.1124,2.3281,2.8001,4.9599,-1.6429,1.104,-0.50105,-1.752,0.25106
0.70452,-0.69709,2.0512,1.3333,4.4947,-0.68533,-2.34,-0.86219,-2.2767,2.1354
0.0014074,-1.0354,0.8599,-1.7735,-1.095,-1.3493,-0.36845,-1.4567,-2.479,0.23336
0.93941,-2.4384,4.1451,-3.665,-0.084922,-0.16438,-0.70904,1.0079,-0.077602,-2.3532
2.7999,2.1259,1.8482,1.304,4.2187,0.77259,-0.72069,0.15995,0.46104,0.71724
4.5464,3.5816,1.852,0.092669,2.0714,0.83651,0.38608,1.398,-0.53399,-0.18454
3.6787,1.9114,-1.0779,-0.41797,-0.26652,1.8117,-0.48312,1.8508,1.7435,-0.22247
3.4079,2.4362,-0.79774,-0.71635,0.7301,2.9141,4.1092,5.0561,5.1267,2.4593
-1.2364,0.14253,-1.4989,-1.616,-0.93915,-0.51401,2.7257,0.9748,2.9931,2.7959
-5.3509,-0.34484,2.5166,3.6843,1.4232,-0.66067,-0.47148,-4.1901,-1.8505,-2.1955
-3.1192,-2.7427,4.6548,2.1493,0.06137,-0.9697,-1.2867,-0.62056,-2.8802,-0.82751
-1.3164,3.9698,2.0866,1.6852,-0.70658,4.8808,1.4112,0.4351,1.2252,1.3077
-2.7466,2.2693,-1.9128,0.74842,-1.5586,3.8107,0.72479,-1.9919,0.99773,0.87926
1.2346,-1.2122,-3.4464,-1.2576,-1.2313,-0.7589,0.31789,-3.1147,-2.0093,-0.17424
0.38575,-2.3122,-2.5037,-3.9389,-2.023,-3.5733,-0.88647,-0.54622,-3.4822,-1.1507
-1.1695,-1.1829,-2.6595,-2.3387,-0.23158,-3.5029,0.96215,1.2832,-1.5166,-0.56659
-1.8288,1.0963,-1.1431,2.3941,2.4308,3.6079,3.5447,1.9676,2.6503,3.4781
2.9212,3.5891,-0.28278,4.3424,3.3354,3.5979,0.47192,-0.21887,1.5073,3.572
0.95978,-0.26892,-0.37631,1.0685,1.425,1.3195,-0.71858,-2.9709,1.7309,1.0677
-3.1336,-3.2504,-3.1892,-1.2568,-0.59275,-2.7562,-1.3436,-1.5897,1.2663,2.8033
-0.10789,-1.2664,-1.345,-1.566,-2.6435,-2.8027,-3.3985,-2.7614,-1.6687,-3.4681
-0.57601,-3.1122,-1.8039,-4.086,-4.2329,-3.1268,-3.7056,-1.8087,-4.3951,-4.4452
-4.1811,-1.297,-0.57152,-2.6091,-0.57279,0.10478,-1.8725,-1.5983,1.5795,-1.7177
0.82703,2.2071,-1.0482,0.015058,-1.8154,3.3355,-0.15464,0.33926,0.83079,-0.57557
-1.1571,3.6347,1.3922,1.2729,-0.97443,2.5765,0.51434,1.7342,1.6926,-1.0403
0.60317,0.29476,1.749,1.5896,0.8294,-3.2603,1.5732,3.4371,-0.25132,-0.062443
-0.95602,-4.9234,-0.76745,0.76176,-0.30296,-2.5612,-1.8811,-2.2971,-0.19779,-0.90052
3.7196,-2.2219,2.0906,2.7771,1.9055,4.3048,-0.81054,1.5751,4.0512,1.1916
2.2202,1.7994,1.5347,1.0352,0.83741,3.4518,1.2681,1.8932,3.0495,0.62604
-2.222,-2.5665,-1.8349,-2.7352,-1.7417,0.46658,0.34132,-1.3138,-2.0302,-0.81617
-0.66926,-0.91034,-0.40244,-5.2191,-1.5191,-0.56818,1.0022,-0.52347,-2.8594,0.63223
4.105,1.6201,-1.2696,-2.8674,1.4965,-0.31428,0.60372,2.7081,0.6875,0.37876
1.9842,-0.78166,0.046367,-2.7003,2.1982,-5.0648,0.45164,0.68142,-0.90668,-0.73144
-2.8856,-1.5717,2.2302,1.1173,-1.2809,0.15541,-0.84442,-0.943,-1.4291,-3.742
2.5012,0.27521,2.6872,2.7752,0.27176,-1.2901,-0.65182,-1.1899,-0.95793,-0.8742
1.4455,1.3856,-0.017461,3.2684,0.92893,-4.212,-4.334,-3.6146,-4.0196,-2.9546
-1.0314,-0.96104,-0.75918,1.2252,0.92811,-3.1083,-3.8949,0.2962,-0.793,-1.2215
-3.8416,-1.775,-1.8882,1.0105,-0.2794,-0.26828,-2.7523,-0.19445,-0.61172,-0.80914
-2.5444,-1.7905,-0.24895,-1.2894,-0.86068,-1.1325,-2.5558,-2.9076,-1.3946,-0.60706
