0,1,2,3,4,5,6,7,8,9
-1.2894,0.059036,-1.0716,1.226,0.99846,1.3973,-0.35891,-0.88719,-0.26778,-4.4968
1.1926,-5.5036,-2.4281,1.9452,2.76,3.8588,-0.078112,0.19701,-1.0618,0.78273
1.1129,-7.1817,-2.0286,-0.15269,0.67496,3.5405,-0.46297,0.43478,-0.33224,0.3275
-3.148,-2.6098,0.32148,-0.17693,-0.87453,0.70681,1.8989,-0.8464,1.6462,-3.5619
-0.26943,-1.2908,-1.8262,-0.03613,-2.8616,-3.8506,0.50326,-3.4962,-0.66939,-1.4371
-0.85368,-1.6555,-0.75526,-1.4739,-2.0455,-1.6453,-0.31502,-1.3404,-0.1126,-2.0932
1.4299,-2.517,1.1335,-0.15595,-0.16402,-1.4015,-0.30034,1.9162,-0.7367,-0.71665
4.3636,1.8781,-1.8841,0.5192,0.082712,-0.84868,-0.19928,-1.8407,-0.14775,-0.37504
4.068,3.0279,-1.0627,0.085237,-2.4982,-2.0926,-0.8345,-2.7587,0.27658,-1.8423
1.6066,3.8934,0.55725,1.0415,-1.0687,-1.1297,-0.35107,0.32024,-0.44396,0.13168
-1.5065,3.2167,-0.5095,0.38464,-1.5482,0.089012,0.88973,2.6692,0.57145,1.7318
-2.8069,-2.6056,-2.5846,1.2639,-3.2982,2.9732,1.9709,1.1101,0.26645,0.2734
-2.556,-5.035,-0.9854,2.662,-0.27245,0.61331,0.48683,-0.08948,-0.2379,-0.0041211
-1.12,-3.012,-0.21689,3.0858,0.61896,3.5325,0.1428,2.4426,2.2899,2.7649
-2.1833,0.81392,1.68,4.0684,1.4704,4.1868,0.82886,3.7059,0.11989,3.4182
-1.3578,-1.9968,4.1502,4.6596,2.0412,0.16306,0.60838,0.96364,2.6833,2.0493
-2.3249,3.7485,0.70218,-1.1837,-1.1151,-5.0531,2.0139,1.9465,3.7091,-0.26584
0.91385,-0.11588,-1.4123,-4.4303,-3.6529,-1.6119,0.93073,-1.3577,-2.7396,0.25437
-0.36287,0.15499,-1.445,-4.0061,-2.8932,-1.6333,-4.2121,-1.665,-2.2739,-2.0157
0.15581,-1.537,-1.6031,-2.8677,-2.0366,-0.86964,0.97678,-0.71532,-1.3241,1.1284
0.17608,-1.0402,0.30454,1.6183,0.10209,1.9796,1.767,3.5155,1.8323,1.298
-0.63062,-0.038876,0.41658,-0.18184,0.66051,-1.1755,4.6785,2.5948,2.2358,1.8357
0.76453,-0.007244,0.63758,1.2556,2.1125,-0.63258,0.99648,1.206,-0.97221,-0.19663
0.53906,3.4771,2.2524,2.6309,5.6368,-1.6065,1.6538,-0.76107,-1.7883,-1.0954
1.2268,-0.052695,2.144,1.6798,5.0824,-0.15487,-3.2747,-1.3844,-2.8072,1.3987
0.48744,-1.1334,1.5583,-1.9336,-1.7583,-0.97272,-0.64339,-1.9427,-2.8556,0.73128
0.91657,-2.9847,6.1402,-3.8351,-1.6412,-0.1933,-0.2535,1.0308,-0.048677,-2.5312
3.6799,2.8644,2.0818,0.9139,4.753,0.87644,-0.82794,-0.72004,0.35719,-0.29169
5.5958,4.3115,2.5556,-0.96203,1.9504,1.2933,0.66217,0.34852,-0.99083,-0.71827
4.2879,2.524,-1.059,-1.1535,-0.068407,1.8344,-0.53865,1.2415,1.7208,-0.26099
2.8586,1.9364,-0.65229,-1.3795,1.0757,2.1766,4.4352,5.6054,5.8642,2.8052
-1.9735,-0.44229,-1.3963,-1.9094,-0.82486,-1.6831,2.4818,1.7119,4.1622,3.7011
-5.7379,-0.47536,1.9647,4.7242,1.2879,-0.26406,0.17724,-3.8032,-2.2471,-3.0663
-3.9521,-3.0728,4.9548,3.4548,-1.162,-0.33285,-1.4224,0.21232,-3.5171,-0.74389
-1.9002,4.6465,2.372,0.94493,-1.4762,6.0993,1.2631,1.0189,0.0066804,2.0037
-2.9981,2.6996,-2.4562,0.26061,-1.3342,4.7484,0.54783,-1.7404,0.06006,1.4326
2.6844,-1.6199,-4.0163,-1.167,-0.53502,-0.34211,0.41837,-4.5645,-2.4261,-0.08404
0.69641,-2.6717,-2.0657,-4.2557,-2.0123,-3.6037,-0.87427,-0.85688,-3.4518,-0.9353
-1.987,-1.8296,-2.7079,-2.466,0.38751,-4.165,1.404,2.1007,-0.85457,-0.80511
-3.0943,0.47857,-2.1471,2.873,3.5753,3.9271,3.5674,3.233,2.3311,3.4539
3.9679,4.5472,-1.4263,4.2912,4.5258,4.2947,-0.24347,-1.2656,0.81039,3.3335
2.27,-0.059171,-0.808,1.3505,1.9833,1.1823,-1.1079,-4.2811,1.8681,0.83878
-3.6482,-3.4274,-3.808,-0.71412,0.21107,-4.097,-2.5423,-1.0751,2.6072,3.4513
0.77662,-0.74507,-1.2385,-1.7712,-2.9948,-3.1807,-3.3516,-3.6459,-1.2907,-3.5865
-0.1651,-3.0014,-1.1656,-4.3571,-4.9998,-2.7041,-3.5554,-2.2196,-4.8178,-4.3065
-5.042,-1.1591,0.028507,-2.9716,-0.72312,-0.38679,-1.849,-0.73736,2.0711,-1.9664
0.98962,2.7932,-1.1404,-0.67947,-1.9842,4.1704,-0.13745,0.17668,-0.004123,-0.22342
-2.1208,4.3267,1.6129,0.50944,-1.6213,2.8712,0.86668,2.6979,1.3979,-0.89502
-0.34147,-0.1377,1.6809,2.0214,0.61652,-4.2633,2.0246,4.3818,0.75169,-0.23218
-0.509,-5.6369,-1.5497,2.3614,0.0087198,-3.3489,-2.0695,-2.7441,0.59,-1.1278
4.4344,-2.4619,1.5915,4.0868,1.984,4.3894,-1.2615,0.86025,3.9666,0.99349
2.3292,1.8922,1.7132,0.82094,0.61847,3.5859,1.4281,1.7843,2.9154,0.62793
-2.5248,-3.351,-1.6483,-2.5812,-1.7651,1.2989,0.57138,-1.011,-2.8625,-0.57894
-0.71786,-1.368,1.0424,-6.1818,-2.1595,0.19555,0.9202,-0.47488,-3.6231,1.3301
4.5706,1.8346,-0.5763,-4.0429,2.0147,-0.64821,0.76221,2.2425,1.0214,-0.030239
2.4185,-1.2151,0.82586,-3.0716,2.5413,-6.4508,0.95196,0.24716,0.47934,-1.5496
-3.5331,-1.959,2.3162,1.8864,-2.1801,0.68359,-0.022416,-0.29548,-1.9573,-4.1324
3.7315,0.48396,2.522,3.3479,-0.29079,-1.4008,-0.55976,-2.4202,-0.84722,-1.0201
3.1322,2.834,-0.86608,3.377,1.3777,-4.2761,-4.4081,-5.3013,-3.9554,-4.0377
-1.4739,-0.10292,-1.3383,1.5572,1.4947,-3.8801,-4.3935,0.73874,-0.021233,-1.9006
-5.0573,-1.4272,-2.7652,1.6199,0.34205,-0.1538,-3.1662,1.0213,-0.7262,-1.0969
-2.4233,-1.4701,-0.00012334,-1.2443,-1.0758,-1.0451,-3.0723,-3.0286,-1.4819,-0.48988
