0,1,2,3,4
1.3534,-1.863,-0.93116,-0.61575,-0.35554
4.5524,0.74881,1.4476,1.0403,3.3092
2.235,-0.12794,0.12525,-0.11307,0.56943
-3.3549,-3.3014,-2.4985,-1.5813,-4.101
-4.0345,-4.0445,-2.1679,-1.1133,-1.2281
-1.5684,-1.9928,0.02398,0.69673,0.10164
1.0334,3.2162,3.6943,3.4513,3.6166
0.97882,3.1971,2.8218,2.6385,2.7748
-1.6479,-1.3638,-1.5328,3.2617,2.2923
-0.14333,-3.0197,-1.143,0.57273,0.60832
0.50103,-1.7785,3.3444,1.5931,1.5233
4.1487,1.6961,2.6322,2.9511,4.813
3.9351,3.0684,1.4619,0.73579,2.1941
0.42457,1.5171,0.0089539,-1.8219,-1.9002
-4.5029,-2.4102,-2.7137,-3.4451,-4.8877
-3.6982,-2.1989,-1.2884,-1.7085,1.9261
-0.27749,2.6628,2.2115,1.1658,3.2029
0.029382,2.5891,1.8557,0.73752,-0.89851
-1.5117,0.39972,-0.17371,-0.3663,-3.6044
-1.4874,1.9924,1.9237,1.5534,0.83112
2.0236,2.8786,4.8434,4.0965,4.5354
2.5055,1.1471,0.86237,0.17648,0.61587
-1.3912,-3.4693,-5.9199,-3.9909,-7.9777
2.2219,-1.9748,-0.44477,-0.096592,3.7736
4.6113,1.1688,1.5226,0.77531,3.6351
3.2517,1.1877,0.34839,3.1938,3.3318
1.5383,0.42237,-0.83729,0.81665,1.1537
0.73642,-0.15613,-0.22551,-1.3934,-1.2338
0.14254,1.9661,1.192,-0.50098,-0.1384
-4.3687,-1.8292,-2.477,-3.0731,-5.078
-5.4972,-4.8496,-4.0162,-3.668,-6.2238
-2.8547,-3.8701,-2.3782,-2.1726,-0.57038
-1.7684,-2.1078,-1.2571,2.7395,3.7842
-1.2712,-0.83831,-0.55269,3.0279,2.2461
-1.1587,-0.13976,-0.24425,1.6328,0.72597
-0.72747,-0.51492,-0.55938,-2.4859,-2.884
-0.51609,-0.11453,0.51145,-3.5905,-4.7619
-0.1494,0.63121,5.2602,2.0472,2.5424
0.36947,0.84793,4.2361,1.0662,1.9545
0.5721,0.88318,1.9587,0.41779,-0.49556
4.2093,3.4289,0.83848,-0.70254,1.2261
5.3649,6.5287,3.1521,1.8556,3.7709
3.6863,5.6437,3.8579,2.2421,3.1079
3.5882,4.3889,0.74926,-0.049227,0.37922
0.53492,1.5646,-2.0688,-1.586,-2.4402
-4.0658,0.94651,-1.5801,-1.3692,-2.2559
-3.3677,1.617,-0.81252,-1.0756,0.2855
-1.0425,0.13714,-1.8292,0.39913,-0.51023
1.5269,-2.2606,-3.3968,-1.07,1.2628
-0.008035,-3.741,-2.8805,-2.7736,-0.020136
-2.0886,-4.0582,0.25143,-0.11814,-2.0493
-1.4413,-3.1841,-2.897,-2.2173,-5.3127
-0.6009,-2.2662,-1.2751,-0.81071,-2.4356
0.17864,-1.4871,0.45284,-0.49994,2.0092
4.6547,2.0621,0.070515,-0.18966,0.70675
4.4166,3.8299,1.2777,1.2384,0.65488
0.99717,3.8922,1.8762,1.7208,1.1644
0.63314,2.519,0.68754,0.5025,0.08943
-2.645,-2.6031,-3.852,1.0881,-2.5709
-3.1052,-4.8438,-3.9048,0.62791,-1.0664
-1.6012,-3.3593,-1.618,0.9145,-0.027454
-1.5253,-2.171,3.4011,3.2086,2.6885
-1.3273,-1.6386,2.1005,1.7315,2.6459
-0.97793,1.5453,-0.46833,-1.883,-4.5656
0.16462,1.0384,-1.2455,-3.7381,-6.2441
-0.086978,-1.3351,-1.7876,-3.639,-2.4373
-0.43792,-1.663,-1.006,-1.9538,-1.2426
-0.1499,-0.85962,-0.48103,1.6463,2.7449
0.10287,-0.47239,-0.063306,-0.65389,0.15777
0.21447,1.0746,1.2105,2.5169,1.8219
0.29237,2.7473,2.1242,3.8845,6.3436
0.25892,0.22707,-0.084239,0.97722,2.3632
0.52055,-0.91375,0.41784,-2.2987,-6.2488
0.72917,-0.38148,5.4735,1.9997,2.7541
3.453,2.1293,3.9318,0.93871,5.6521
5.1887,3.9584,3.0432,1.3982,3.7308
4.3131,3.9595,2.0813,0.54061,1.457
2.804,2.9625,0.27011,-0.7096,0.97718
0.12755,0.84479,-1.1883,-0.31293,-0.32217
-4.4997,-2.5469,1.5783,3.0492,1.8023
-4.5831,-2.8223,2.837,1.8859,0.58086
-2.3799,1.9417,1.9832,1.0371,-0.27272
-1.8139,1.4851,-2.7393,-0.15684,-0.8967
0.5545,-1.1743,-5.3631,-3.1966,-2.9565
0.72975,-1.8163,-3.2196,-4.4661,-4.1259
-2.2889,-2.7968,-3.0343,-0.82866,-1.4915
-2.3278,-1.2107,-1.33,2.4581,3.8786
2.4811,3.4236,1.7618,2.4454,3.7536
1.2627,0.56303,-0.88188,0.85201,1.4455
-2.0996,-3.1238,-3.5323,-0.98667,-1.6716
0.92067,-1.2327,-0.54496,-3.9363,-5.0341
-0.64039,-1.6315,-0.89436,-4.6984,-5.7513
-2.4907,-1.5084,-0.83059,-2.9963,1.0327
-1.796,0.15471,0.57822,-1.1512,-1.4854
-0.81668,3.2712,2.9502,1.8213,-1.4531
-0.48005,0.84554,0.53095,3.0412,1.8735
-0.2474,-2.7725,-2.361,1.1625,0.76889
3.4265,-0.58871,3.8809,3.7239,3.045
2.0845,-0.17555,1.4802,1.2636,0.61054
-1.9203,-1.8592,-3.1161,-4.0824,-8.4143
-1.6825,-2.1912,-2.4217,-4.4453,-6.1197
3.6253,1.4415,1.8339,-0.61843,4.52
1.8722,0.92756,1.2979,-0.41631,3.016
-2.3868,-1.2959,3.0691,2.8115,-0.26946
2.358,1.3622,2.3056,3.9208,4.7536
3.8392,2.8121,-0.25624,2.9614,3.8477
0.20756,0.66757,-1.7332,1.1592,2.02
-3.7157,-1.8873,-2.4816,-0.62523,-0.099154
-2.7402,-1.8703,-1.5316,-4.0211,-3.7462
