0,1,2,3,4
-2.429,-0.86766,0.54485,-0.21261,-1.4001
-1.7135,-0.53179,-2.1073,-0.7944,-1.4334
0.68664,-0.57042,-1.8804,-1.465,-0.54185
0.71985,-0.31059,-1.4818,-2.1075,-1.4064
-2.1025,-1.9659,-2.2202,-1.1974,-2.5631
-2.2927,-1.4677,-1.5,0.66741,1.505
2.19,2.0258,1.5553,1.8099,3.5327
1.1842,0.68168,-0.45306,0.35105,0.89404
-2.1429,-1.7658,-1.9847,-1.0577,-2.2814
0.85692,-0.07901,-0.13556,-1.3284,-1.1504
-0.62791,-0.96801,-0.96754,-2.11,-3.2125
-2.5532,-1.8386,-1.0117,-2.0114,-1.4359
-1.6999,-0.97308,-0.27855,-1.0482,-1.5337
-0.85984,0.72211,0.72043,0.20219,-1.3392
-0.55893,0.18336,-0.087588,1.2313,0.60875
-0.37754,-0.99276,-0.71504,0.21395,0.20407
3.3682,1.3097,2.7315,2.5596,3.4749
2.121,0.90721,1.1889,0.86127,0.83462
-1.9872,-1.3859,-1.6845,-1.9706,-5.0357
-1.6992,-1.6313,-1.1885,-1.9559,-2.831
3.5803,1.7472,1.8943,0.82511,4.1133
1.6901,1.1619,0.98677,-0.030873,1.4842
-2.4613,-1.2655,0.58264,0.55412,-2.0728
2.5395,1.4629,1.7863,2.656,4.169
3.7798,2.7979,1.2613,2.0789,3.4949
0.014572,0.59935,-0.72911,0.30475,0.71321
-3.6776,-2.0802,-2.1908,-1.1165,-1.9157
-2.7268,-2.1253,-1.4139,-2.1201,-2.691
