0,1,2,3,4,5,6,7,8,9
-0.024711,1.0293,1.6937,0.49228,-0.43215,-1.7417,-0.60294,1.7015,2.5664,2.2209
-0.1826,-2.1905,-0.23076,-2.2219,0.98482,-1.2932,-0.13705,-1.7986,0.1406,1.2421
-1.0652,-4.2641,-0.97898,1.881,1.9673,0.3796,-0.54394,-1.7378,0.16691,2.0283
0.12402,-0.69636,0.064507,1.6582,2.2719,-0.57428,3.0785,2.6074,3.04,1.4008
-1.031,0.75621,0.31102,-1.254,3.183,-0.7084,0.98377,1.0325,0.48213,-1.0017
1.4464,1.5162,1.466,0.43457,1.2044,4.026,1.6651,2.2249,0.044797,-0.10899
0.34818,-0.35868,1.841,1.1336,-1.7734,0.32534,0.1034,1.4947,2.6943,-0.27371
0.50325,-1.6622,-0.060171,-1.6174,-1.7085,-1.4667,-2.5365,-1.0853,3.9824,3.4748
-0.63769,1.0454,-0.55039,-1.1735,1.5158,-1.984,-3.4113,-5.1196,-0.34277,-0.5196
-0.019478,-1.3748,-1.4922,-2.2862,2.9696,-2.2258,-3.525,-1.3172,-0.41667,-2.4836
1.9128,0.27971,-0.88479,-1.7277,0.61639,0.869,-2.2691,1.6678,2.2446,0.33887
1.1311,1.1079,-1.0716,1.4203,-0.76896,-0.30428,0.46803,-2.0452,-3.4745,0.68801
-0.35182,-1.6699,-1.6278,2.2023,-0.48487,1.0371,0.30474,-1.9681,-4.0471,-0.12326
-1.2077,0.4922,0.18215,-1.7777,-2.787,-2.5701,-1.9886,-1.2164,-3.6822,-1.9452
-0.25961,0.74801,-1.5668,-1.3474,-3.1521,-2.6032,1.8387,1.7487,0.99639,-0.42709
0.20573,0.55501,2.4524,1.3944,-0.17771,-1.4965,-0.42799,3.9117,1.4807,0.64317
-0.27168,2.7997,3.5537,2.9522,0.28895,2.0556,-0.63871,1.6782,-1.4183,-1.4387
-1.0723,3.8859,2.0959,0.74604,-0.23823,-0.13056,0.1555,1.0825,-1.3942,0.53801
-0.97362,0.49351,-0.44263,-3.3896,-3.0177,-0.54166,-1.5881,0.83719,0.81753,-0.2202
0.31094,-1.1942,-2.5103,-2.3537,-1.1818,-0.54234,-3.4662,-0.12383,0.67484,0.39109
3.844,3.5018,-0.40669,-3.3738,-0.0067444,-0.039963,-3.1541,2.7075,0.2815,2.0485
3.9898,2.742,1.4067,0.031984,3.8083,2.44,1.1091,-1.596,-1.8458,0.81067
0.57302,2.0713,1.1209,0.7569,3.0678,2.3326,0.42948,-2.1792,1.39,0.53607
-4.2934,0.50873,0.84359,0.74776,1.4943,-0.83829,-2.0201,-3.9719,1.5744,-2.1136
-1.272,-3.7826,-1.7048,0.24941,-0.075827,0.85025,1.376,0.052465,0.34122,-1.9763
2.7323,-2.5646,0.75053,0.13879,1.1076,0.88096,2.314,1.2041,-2.3272,0.44514
-1.2642,-2.7176,-2.153,-0.88534,-2.5035,-1.2735,3.2422,-0.063995,-1.2235,1.2252
-2.0917,-0.19502,-3.2395,-1.2934,-4.3767,-1.7753,1.0089,-3.5187,-0.40078,2.5414
-1.9259,-1.7469,-2.5483,-0.95603,-4.072,-1.2517,-0.5249,-0.33509,1.5429,2.1184
-1.3285,1.0599,-1.7943,-0.82846,-3.6719,-0.23622,0.20108,-0.86135,-0.21284,-0.19524
1.7319,-0.90773,-0.0087858,2.394,-2.087,0.42478,-2.0095,-1.8096,-1.6577,-1.4676
2.1386,-1.2094,-1.774,2.7974,-0.092811,-0.16675,-2.1439,-2.7814,-1.4906,-2.4823
-1.1939,-1.5142,0.70532,-2.137,-1.1269,0.90134,-0.82685,1.93,-0.030236,-3.275
-3.9948,2.017,0.21961,-0.17168,2.4979,0.91193,-0.58804,3.1234,-0.47027,-1.6747
0.42673,-1.9761,0.37295,-0.52328,-0.50081,-1.0087,-0.42073,0.08432,-2.6477,-1.3241
-0.31073,-1.1997,0.18235,-1.644,-2.1802,2.7213,1.8572,3.3346,3.1713,1.4143
1.8305,-2.836,-0.76519,0.54444,-1.1219,3.8883,3.5224,0.62827,1.9224,2.2631
3.6856,0.18807,0.55966,0.70662,-0.99935,-0.50861,2.5037,-2.0457,-1.2106,-0.46247
-0.94756,0.2116,1.181,0.75002,-0.64891,0.05357,0.12574,0.59382,-1.7412,-2.851
-4.1713,-1.4613,0.59237,0.27081,-0.07983,1.4963,-0.2357,-0.25377,-1.2504,0.18069
-0.84289,-1.739,0.95832,-0.24976,1.1813,-1.116,-1.1865,-0.016154,-2.0811,2.9431
0.074006,-1.5103,0.28328,0.78489,0.41793,-1.6947,-0.10307,-2.3072,-2.9445,0.88121
1.1223,2.993,0.21031,-0.071966,0.8661,2.2668,-0.58051,-0.34762,-1.4244,-1.9736
-0.45466,3.1655,2.4771,0.60874,1.3428,1.5463,1.3559,0.34638,0.4262,-0.33754
-2.6926,-1.6429,0.70194,1.324,2.8699,-0.82027,-0.55866,3.4754,1.6727,1.3949
-0.21013,-3.1457,0.39793,1.1153,2.3166,2.5248,0.12644,-0.38653,1.8099,1.1211
1.4848,-1.5259,1.8297,0.18489,1.9491,4.1638,1.3026,-0.35849,-0.20102,2.3801
2.5824,1.1112,0.65066,2.1596,1.1717,0.31636,2.9428,1.1929,0.85343,2.1778
2.8801,3.0233,-0.47678,1.8759,2.8677,-2.6473,1.1061,3.047,2.8416,0.42717
-0.68729,3.4037,-0.49134,-0.53471,0.64915,-1.8904,-0.80263,-0.34003,1.4795,-0.61778
-5.0567,-2.3812,-1.2454,-3.3931,-1.031,-1.5405,-0.85622,-3.1656,-2.9707,-2.162
-1.9578,-0.14638,-1.1382,-1.1326,1.0357,-2.3537,0.10398,-3.1844,-2.0798,-2.3533
2.3143,3.1047,0.65015,-0.0679,3.2029,-1.2515,-0.71788,0.33335,1.7534,0.37689
-0.20367,2.0786,2.7792,-0.14151,-0.47839,-1.9011,-0.34069,-0.28634,0.0060139,-0.88681
-1.0838,-0.46055,0.059131,0.71346,-2.3155,0.62417,1.455,3.7856,-0.88899,0.97651
-0.51481,1.6508,1.3193,-0.51811,-0.53593,-1.0273,0.8894,1.6503,0.92769,0.37122
3.1343,1.9667,3.6454,2.0506,1.9592,-0.63848,-0.93178,0.5083,1.4514,0.27883
0.3418,0.34141,0.051647,0.42217,-0.93056,0.78492,0.21343,-0.39924,2.0624,2.7387
-1.1265,-4.2696,-4.1677,-0.88045,-1.2739,0.40338,-1.0796,-1.4602,1.9908,1.3914
2.0906,-2.2156,-1.387,-2.1956,0.36799,-0.62485,2.0272,0.42137,1.3255,-1.2319
4.1408,-0.20402,0.39206,0.76078,0.85665,0.26952,-0.57072,0.26617,0.34269,-0.12477
2.864,1.182,-0.022984,2.1681,2.1904,2.4079,0.32055,0.72482,1.4881,1.4877
0.74526,-0.99083,-1.945,1.3553,-0.0035652,2.9432,-0.15201,3.7194,2.3293,4.0649
1.3578,0.80899,0.092132,-0.46609,-0.68209,-0.2674,2.1312,4.798,1.576,3.0853
0.4163,4.4098,-0.87263,-0.1073,-1.8381,2.3678,2.9456,2.7497,2.978,1.8962
-4.9543,-0.21529,-1.9819,-0.41152,-0.9626,0.86276,3.1418,1.276,3.3112,0.65723
-4.2731,-3.522,-1.6327,-1.5631,-2.7441,-2.1401,0.64108,-0.66222,-0.32469,-0.73414
-1.9381,-1.6308,-1.0634,-1.8847,-0.49659,-2.5864,-1.827,-2.2236,-2.266,-1.6663
-2.2982,-2.0482,-2.4163,1.3881,3.9575,0.30127,-1.154,-0.45946,-1.079,-1.7926
-0.20808,0.1582,-0.50318,2.7588,0.71505,-0.92104,0.41099,-4.6575,-3.4667,0.15875
-1.5285,1.4276,-0.73746,1.454,-0.14585,-2.8184,-1.3245,-3.0222,-2.8236,0.84351
-0.44508,-2.7333,-0.30589,-0.25552,0.6811,-1.1376,0.82464,-0.64545,-0.066522,0.07839
1.3679,-0.74022,-0.14141,-2.2913,-3.961,-2.9647,-0.45164,-0.74726,-0.12091,-2.7778
0.16072,0.62184,3.9873,-2.8464,-2.6855,-0.81135,-1.2564,0.69066,-1.0154,-2.7213
-1.7028,0.52257,2.7046,-1.3374,-0.31229,-1.6266,-1.0293,-0.69567,-1.1245,-0.19914
0.66012,-0.76324,1.0332,0.45672,-1.6017,0.22523,-1.2606,-2.3177,-1.8739,-0.7198
4.6789,2.13,1.715,-1.1792,0.59056,-0.063576,-2.8595,-0.97191,-1.667,-2.3349
3.7779,6.3578,0.048479,-1.4081,0.75374,2.8876,-1.0005,0.20964,-0.57015,-0.6782
3.914,3.4139,2.6013,0.50316,2.3909,4.1539,-0.87676,4.6,0.94185,2.1223
2.4711,2.3696,-0.078022,0.33669,1.1397,0.80903,0.53677,0.51712,2.1676,2.5193
1.4789,0.13709,-0.47665,-1.7141,1.9144,-1.0537,-0.50083,-0.55551,0.28469,0.87889
-4.5279,1.0656,-1.0303,-0.68697,-1.3861,-1.7832,-1.0218,-0.60633,-0.25816,-0.44834
-2.0296,2.4491,2.061,-0.48985,1.2844,-1.162,-1.5988,-2.3671,-1.2657,-0.079274
-0.66263,0.63608,0.022354,1.0163,0.41505,1.2356,0.1844,-0.12511,-0.24044,-4.2582
0.37497,-4.3893,-2.0469,1.3407,2.1651,3.0674,0.7337,0.84463,-0.29065,0.73129
0.086337,-5.7738,-1.668,0.95336,0.34466,3.6358,-0.21209,0.4416,0.84694,1.1209
-2.1738,-1.9427,-0.31488,0.72591,-0.051172,0.87995,0.40738,-0.42342,1.3604,-2.7005
0.017851,-0.98969,-1.3753,-0.47045,-2.353,-2.5525,0.4635,-3.2451,-1.1006,-1.8013
-1.6931,-0.65427,-0.035249,-1.4913,-1.2047,-1.2788,0.41273,-0.87089,-0.49916,-1.9597
-0.15874,-1.8143,1.2777,0.29547,-0.13194,-1.095,0.39384,2.2034,-0.77869,-0.281
2.8807,1.2689,-1.8369,0.78744,-0.047604,-0.59694,-0.42978,-0.64486,-0.039565,-1.0408
3.1747,1.5945,-1.1049,0.42119,-2.1282,-1.2916,-1.5071,-2.2605,0.061117,-2.2806
1.2762,2.4728,0.69238,0.4544,-1.8689,-0.72486,-0.96892,-0.69017,0.066198,-0.062184
-1.2137,1.9803,-0.29683,-0.46979,-1.5625,0.26442,0.57669,2.5341,0.35792,1.5557
-2.5246,-2.4895,-2.3841,0.87465,-2.9529,2.6011,1.4791,1.2745,0.50513,-0.136
-2.3509,-4.2839,-1.1761,1.9847,-0.40782,1.9148,-0.10287,-0.45836,0.38706,-0.33557
-0.94927,-2.1271,-0.59908,2.4827,0.35572,3.3148,-0.1063,1.7171,1.9446,2.0483
-1.12,0.1645,0.9331,3.402,0.79577,4.1815,0.68926,3.0161,0.43794,2.6077
-0.44793,-2.3418,2.7012,3.5344,0.92475,0.54584,0.20628,0.40026,2.4304,1.9088
-1.848,2.9868,-0.10366,-0.62376,-1.4805,-3.6344,1.803,1.0467,3.0076,0.54686
-0.2575,0.3539,-1.6682,-2.9866,-3.314,-0.58211,0.59076,-1.1674,-2.2981,0.52351
-0.55901,0.87095,-1.1601,-3.4144,-2.149,-1.5377,-3.4623,-1.3717,-1.3415,-1.2933
0.32036,-0.45077,-1.0759,-2.9812,-1.2074,-1.7049,1.6625,-0.90997,-0.98325,0.95495
0.56001,-0.73289,-0.12425,1.0487,0.33612,1.2762,2.5232,2.8208,1.499,1.4459
-0.83385,-0.33558,0.58774,0.088984,0.38484,-0.85537,4.7085,1.8992,1.7214,1.8226
0.26405,-0.14554,0.82721,0.82668,2.6421,-0.44794,1.3268,0.95759,-0.3179,-0.44042
0.83861,2.784,1.4835,2.2016,5.2937,-0.96595,1.4099,-0.17444,-1.8304,-1.2088
0.79251,-0.10501,1.6344,1.2671,4.3757,0.16449,-3.398,-0.4917,-3.4632,1.2808
0.43759,-0.89688,0.92624,-1.5443,-1.5766,-0.78362,-1.2,-0.93008,-2.0559,0.38248
1.414,-1.6186,4.9834,-2.8863,-1.4233,-1.1049,-0.10325,0.8858,0.84764,-2.2809
3.0938,3.1143,2.4745,0.23652,3.7763,-0.39395,-1.0345,-0.96633,0.84899,-0.36359
4.2055,4.0469,2.7721,-0.99334,1.6894,0.59406,0.58688,0.21445,-0.80071,-0.60959
3.7608,2.1043,0.16724,-0.71514,0.29746,1.9242,-0.6656,1.0886,0.57619,-0.18259
2.1793,1.4173,-0.044763,-1.1399,1.2735,1.8779,3.4187,3.8073,4.1464,2.5056
-1.6637,-0.9608,-1.0844,-2.02,-0.66098,-1.4437,1.8518,0.86221,2.8169,3.5556
-4.1761,-0.21643,1.5819,3.4599,0.33849,-0.51806,0.68619,-3.1868,-2.1931,-2.0332
-3.0403,-3.0418,3.7558,2.6665,-0.8315,-1.2571,-0.61501,0.64401,-3.1461,0.31041
-1.5358,3.1616,1.8728,1.0564,-0.64598,3.4896,1.7134,1.2484,0.014633,2.6044
-2.1057,1.5507,-1.5763,0.88177,-0.75366,3.3526,0.84528,-1.9153,-0.25365,1.4388
2.3659,-1.701,-3.477,-0.23343,-0.43792,-0.16984,-0.54114,-3.8655,-2.0761,0.22042
0.43639,-2.1017,-2.0416,-3.5041,-1.0072,-2.8747,-1.649,-0.80967,-1.9725,-1.013
-0.52474,-1.4971,-2.7712,-2.6667,0.79269,-3.5512,0.96043,1.9374,-0.046963,-0.36113
-2.4669,0.3955,-1.635,2.1322,2.8205,3.6014,2.8736,2.9667,1.6849,2.9201
2.7322,3.4667,-0.6213,3.4875,3.6094,3.2258,-0.064879,-0.68007,0.10799,1.9806
1.5389,-0.53306,-0.19429,0.43956,0.99659,0.14607,-0.27826,-3.2656,1.1051,0.037947
-2.6185,-2.7773,-2.4713,-0.010888,-0.27941,-4.0268,-2.4555,-0.86351,1.8646,3.1691
0.43762,-0.4658,-0.83452,-1.0274,-2.4171,-2.1541,-2.9078,-3.6589,-0.5512,-2.4051
-0.25451,-2.2366,-1.5899,-3.3517,-3.9433,-1.9034,-2.8592,-1.6373,-3.0681,-3.741
-3.5496,-0.81073,-0.83035,-2.3402,-1.603,-0.70943,-1.3174,-0.3899,1.8353,-2.7946
0.63042,1.8086,-1.4826,-0.67764,-2.224,2.8214,0.41579,-0.39254,-0.75223,-1.0693
-1.5934,3.6827,0.91151,0.59285,-1.9784,2.1158,0.26949,1.0585,0.82962,-1.0642
-0.23475,-0.21064,1.7447,1.4407,0.77952,-3.5709,1.7659,2.5542,0.15969,-0.080343
-0.39352,-4.4831,-0.79103,1.598,0.37851,-2.3604,-1.7992,-2.2115,0.28936,-1.3332
3.4328,-1.8287,0.98941,2.7375,1.6558,4.5976,-1.4066,0.82472,3.5103,0.53726
2.829,1.823,1.1872,0.31396,0.15489,3.7067,0.93605,1.3609,2.3759,0.51266
-1.2945,-2.6851,-1.3552,-1.5742,-0.76722,1.0727,0.80618,-0.27038,-2.5353,-0.69339
0.041925,-0.6823,1.5239,-5.3101,-1.323,-0.18717,0.79282,-0.46761,-2.4479,0.64591
2.6666,1.7749,0.079377,-3.6207,0.99587,-0.28818,0.66723,1.4713,0.81601,-0.28673
0.82657,-1.0442,0.35367,-2.0022,1.96,-4.296,0.4561,0.16694,0.39167,-1.3668
-3.0326,-1.3401,1.5306,1.689,-1.8226,0.39355,-0.015141,0.14365,-2.1279,-3.2432
3.2626,1.0729,1.5889,2.858,0.2173,-0.99043,-0.36285,-1.2943,-0.73586,-0.80454
2.3482,3.0651,-1.2831,2.6004,1.0439,-2.6908,-3.6336,-3.9831,-3.0621,-2.3169
-1.4754,0.19411,-1.4242,1.2424,1.9231,-2.151,-3.7635,0.65263,0.61141,-1.3893
-4.6186,-1.5,-2.3248,0.8089,0.74643,-0.62877,-2.0315,0.65414,0.45362,0.0093608
-2.124,-1.2584,-0.43567,-0.24536,-1.047,-0.94431,-2.2144,-1.971,-0.46905,0.2052
