S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
-1.0477358,-1.3933411,-1.490786,-1.8075655,-1.8662884,-0.1298892,-0.9570116,-0.6332306,-1.4184909,-0.6344752,-0.11815393,-1.3217703,0.07224001,-0.20743409,-0.858899,-1.2495517,-0.4782322,-1.0502508,-1.6071848,-0.5065114,0.74810207,-1.4096547,-0.25100926,-1.4997653,-1.4822323
-1.0467806,-0.22742722,-0.43283308,-0.556652,-0.24868116,-1.6714078,-0.28932115,-0.42462718,-0.7852233,-0.031241917,0.56347257,-0.11984868,-0.6636489,-1.1927319,-0.27253345,-1.198815,-1.2770604,-0.6937901,-0.81011057,-0.7056753,-0.48564747,-1.1415484,-0.39593244,-0.35575175,-1.1293988
-1.5316067,-1.609988,-0.48613104,-0.36775264,-1.0456504,-0.23078777,-1.6941846,-1.3755484,-0.20313454,-1.0517051,-0.22468737,-1.027608,0.600968,-1.378143,-1.1119651,-0.15600361,-0.56921936,-0.8683893,-1.334179,-0.85755837,0.90097487,-0.22964366,-0.53116346,-0.6841311,-0.9484344
-1.4707538,-0.5431652,-0.632836,-1.3338893,-0.058836025,-0.21692287,-0.2291871,-0.5525838,0.17264615,-0.9576967,-0.9370038,-0.8711463,-0.42031345,-0.76113987,-1.2941849,-1.334562,-0.7112711,-0.93962867,-0.73274315,-0.86767465,0.50658054,-0.7321402,-0.7269296,-0.7083034,-0.6135982
0.08692711,0.016067015,-0.1292231,-0.34554398,0.65113914,-0.20391318,0.049893286,0.29146597,0.13040903,0.5999825,1.7747823,0.6752186,-0.05522736,1.2869569,0.4776262,-0.0670326,1.8670899,0.68641896,0.83405555,0.49755934,1.2829584,1.2422996,0.9270041,1.0011915,1.3870311
-0.21085252,-0.28698948,-0.20830679,0.3517792,0.8701693,1.1162243,0.6972035,0.14532683,0.50309664,0.14975019,0.7485659,0.24312198,0.04024255,0.49069023,0.5394957,0.938134,0.6767253,0.30741918,-0.61903686,0.6962161,0.16516966,-0.4730422,-0.17192683,0.4730497,0.20996441
-1.2690237,-1.1852161,0.47215667,-0.9795264,-0.5965036,-2.1299846,-1.9399402,-0.8986874,-0.4370868,-1.1629206,-1.1100931,-1.7061045,0.003712467,-1.1548644,0.01803696,0.5659859,-1.0875578,-1.3764349,-0.48717418,-0.7984812,-0.99186045,-0.607929,-0.7054434,-1.012963,-1.7592874
-1.1659434,-1.1423278,-0.17051858,-0.7669849,-0.66008175,-1.9210578,-1.001657,-1.1768036,-0.72217674,-0.7739324,-0.56013936,-1.2327055,-0.22367272,-1.794707,-2.050786,-0.51513994,-1.090185,-1.4267632,-2.400691,-0.72762865,-0.4948226,-0.6165181,-0.8582642,-1.2194686,-0.9863691
-1.0660418,-1.2071488,-0.3136689,-1.4771575,-0.90108657,-1.1387659,-1.2146127,-1.2462761,-1.5358107,-1.2950827,-2.125839,-1.1973671,-1.0622218,-0.67421395,-2.1834343,-0.7759647,-0.85715867,-1.5302924,-1.735925,-1.5827688,-1.2756069,-1.241662,-1.0410148,-1.4750623,-1.0036244
-0.7849971,-0.14739509,-0.36410007,-0.89951027,-0.3580563,-1.1247976,-0.0946011,-0.005373048,-0.77234197,-0.94847566,-0.32836434,0.07370871,0.030125246,0.1990792,-1.0923239,-0.43404716,-0.032449816,0.000626018,-0.122056544,-0.70306385,1.3033972,-0.61450875,0.11983472,0.20308838,-0.53808195
-0.7452621,-0.8019737,-0.8279686,0.87289304,-0.28419283,-0.04461336,0.2840491,-0.43384573,0.3212024,-0.36907095,-0.39089125,-0.9059474,0.61303056,-0.9638156,0.44054326,1.1057991,0.610976,-0.78346164,0.05165897,-0.11925315,0.49856317,0.17632339,0.5816395,0.31689224,-0.45440283
-0.34685427,-0.61753005,-0.4196187,0.21242327,-0.52958006,-1.4943935,0.23935473,-0.36855674,-0.10770509,-0.8044576,-0.38839138,-0.21689822,-0.057996948,0.2602516,-0.64515985,-0.7233871,-0.579723,0.018750057,-0.981072,-0.558791,-0.23880255,-0.1964203,-0.069989495,-0.022695044,0.023393719
-0.44375092,0.43427324,-0.59661395,-1.1988325,-0.42224804,-0.059585445,-0.34946382,-0.15974604,-1.1142997,-0.38689047,0.5642463,0.82801074,-0.3546864,-0.013609736,-0.68291724,-0.17482786,0.25425023,0.041804575,0.8841823,-0.33843115,0.8934771,1.4881252,-0.4200556,-0.068657294,0.6394914
0.46032143,0.42689502,0.7402031,0.6146875,-0.15084316,1.3534297,0.058144767,1.0902844,1.1103208,0.5527576,-0.18679394,1.0760088,-0.52177775,0.5858299,0.7989745,0.65551425,0.80680925,1.0429473,0.59479654,0.48761827,1.1092031,0.6087559,0.32819843,0.13648242,0.49969745
-0.6536654,-1.2628049,-1.1667206,-1.056226,-0.506629,-1.8928096,-1.0575684,-1.1316226,-0.4226162,-0.61692846,-2.1195293,-0.94485075,-1.4459587,-1.3199146,-0.8823075,-2.2739199,-1.3820782,-1.4565289,-1.1332018,-0.83924675,-0.81105805,-1.5639895,-0.75116915,-1.6997213,-1.151831
-0.54248524,-0.49691278,-0.8703047,0.54357785,-0.31930578,-1.4113951,-0.58273715,-0.24548239,0.20710312,-0.61953187,-0.22366695,-1.5065394,-1.0305033,-0.45858523,-0.8900623,-0.5510917,-1.6783668,-0.33202252,-0.2064554,-0.68264866,-1.736973,-0.24780734,0.27804858,-0.2762792,-0.5863972
0.013608632,0.1793786,0.56564624,0.08517665,0.47625676,0.750876,0.5078547,0.15488319,0.03079877,0.9818813,2.1263342,-1.5364311,2.2794929,1.4478477,0.8684506,-0.27001172,-0.72339684,0.8293967,0.6550866,0.8346084,0.6449157,1.0656474,1.1095257,1.1989055,0.7084028
0.69923407,0.9061188,-0.56093467,0.344097,-0.6433771,0.9427,0.4083189,0.220909,0.117649786,-0.19994137,0.48151994,0.2915577,-0.35001823,0.25586292,-0.12530951,-0.3677819,0.17710172,0.08637975,0.7812227,0.025578361,-0.1090977,-0.703503,0.07851163,0.010969015,0.43784544
-0.83361876,-1.2121049,-0.8371962,-1.1033899,-1.0975521,-1.7785452,-1.3060184,-1.0814047,-1.6910162,-0.94839025,-0.43538728,-0.32327756,-0.8785969,-0.68968255,-1.0203244,-1.6280651,-0.9331349,-1.8354013,-1.4841803,-1.1517819,-0.35363597,-1.9170023,-1.6407907,-1.2153359,-2.0081504
-2.0645194,-2.568479,-1.5506743,-1.2817559,-2.1263793,-0.6396493,-2.9073613,-1.9590722,-1.4022281,-2.1713524,-2.4811166,-1.2511743,-3.4377759,-1.9120443,-2.0462246,-2.2719865,-2.2073169,-2.411965,-2.1697994,-2.2997537,-1.7008681,-1.9678096,-1.859357,-2.7498057,-2.0907078
-1.0408275,-1.3337725,0.02530221,-0.36944294,-0.8913674,-0.10070159,0.18227367,-0.569966,-0.46688086,-1.1940357,-0.19779024,-0.010998446,0.5672815,0.24827622,-0.9230571,-0.7416553,-0.5006215,-0.34828508,0.65178067,-0.88158936,1.1187219,0.47147682,-0.45417255,-0.7807171,-1.3211297
0.6572172,0.59132785,0.7690424,0.7565507,0.98467494,1.6472902,1.6862835,1.4754784,0.81841356,0.66456396,1.3748944,0.8489764,0.029512758,0.042447504,1.8548552,1.1387695,0.9036085,1.8496003,1.5497768,1.1157248,1.4000491,1.742079,1.8273369,1.2920463,1.4431714
0.09097876,1.34001,0.8611763,0.35766605,0.3365814,0.68926007,1.485129,0.6494342,0.7154796,0.56634593,1.1491399,1.1456018,1.1946179,1.2601271,0.54527885,0.5557389,1.7841474,1.1850921,0.9018437,1.0115742,1.0356236,0.7986882,0.6211024,1.3019427,1.5658065
-0.95664055,-0.8536081,-0.8020934,-0.8731625,-0.68938965,-1.7987859,-1.1245877,-1.0467151,0.07113892,-0.62455655,-1.7024062,-0.96684057,-2.6563456,0.090842746,-1.0768048,-1.8754459,-1.225555,-1.0045064,-1.6743718,-1.5817884,-1.6035937,-2.1344512,-1.7243353,-1.0373483,-2.261239
0.11514987,0.6319312,0.260308,-0.09189681,-0.05076558,-0.44196436,-1.0112891,0.59360636,0.095346995,-0.36675766,0.3646354,1.0636007,-0.05225773,-0.29870626,-0.16074923,0.8390972,0.565877,-0.3052305,-0.8762999,-0.1876424,0.7221164,-0.3678825,0.5890065,0.40888846,0.31028345
1.702537,2.0610352,1.6711196,1.0427905,1.6835338,1.9314326,1.7798954,0.97158,1.4936098,1.9801109,2.2868855,1.8345212,2.850141,1.3539043,3.0012992,1.6811916,1.0981906,1.8080362,2.97351,1.8558669,2.0056987,3.3680837,2.6073592,2.3778572,3.684086
1.1461852,1.2625433,1.1832951,0.6766389,1.2719464,1.760941,1.4621652,0.99007285,1.2944814,1.5703693,1.403485,0.3713933,1.4125127,1.5212611,1.2422706,0.1144271,-0.13696179,1.3779115,0.27282262,0.20242551,-0.52888954,0.83774037,1.1991092,0.9666943,0.7284381
-1.5301128,-0.27039996,-2.2915905,-2.046503,-1.1541538,-1.4267801,-0.76435775,-1.0349338,-1.5125376,-1.7967371,-0.6120995,-1.1638831,-0.84206135,-1.3155165,-1.9518596,-2.3076442,-0.95367694,-1.3235664,-0.50268555,-1.28669,-1.133344,-1.398182,-1.7271205,-1.7403123,-1.9404442
-0.6252383,1.2475308,1.2843951,-0.2578752,-0.24670722,0.40837756,0.9756461,-0.23445222,0.09640527,0.11516993,0.10104957,0.32899705,0.52295375,-0.06696463,-0.013795917,0.80678934,-0.052140706,0.7624936,0.022032436,-0.39498484,0.6991389,0.8233457,0.30082116,-0.064050436,0.02574764
0.45698735,0.2883994,-0.22297786,1.0421674,0.7968409,-0.3214254,-0.96737707,-0.08243736,0.0667895,0.31999618,0.22622557,0.16034076,0.056475036,-0.6507317,0.44522166,1.1045046,0.3874089,0.21999686,-0.5780168,0.24550885,-0.42481214,-0.11293748,-0.12760283,0.19863889,-0.196503
-0.35878238,-1.0628935,0.11394582,-0.38142148,-0.55812657,-1.2257291,-0.55757505,-0.8223573,-0.6839591,-0.037094154,-0.910224,-0.83594096,-0.031001183,-0.55393667,-0.105370365,0.38048452,-0.037804645,-1.0964252,-0.23702604,-0.70971895,-1.1164538,0.27558506,-1.0659461,-1.0838281,-1.0554041
-0.6507449,-0.2847513,-0.4415387,-0.06442565,0.19171374,0.07125334,-1.0988119,0.057187334,-0.07493314,-0.25693175,-0.7122818,0.1286187,0.77777106,0.107930064,0.30486253,1.1844137,0.52913857,0.23979475,1.2355808,-0.14138314,0.28596336,1.40427,0.21117485,0.6538373,0.9148319
-1.538149,-1.4339434,-0.649806,-1.5753483,-0.34814283,-1.5728523,-0.3908781,-0.8682134,-0.7548839,-0.25994417,-1.2650036,-1.6638813,-0.86403567,-0.13947162,-1.363041,-1.3032826,-0.8421147,-0.8552801,-0.5590654,-0.3742326,-1.807884,-1.0486095,-1.6250774,-1.0819578,-1.2432698
-1.3777708,-1.7201367,-0.7338361,-0.8784425,-0.64457256,-1.2097064,-1.7788768,-0.98331684,-0.97493214,-1.5060473,-2.255313,-1.4660801,-1.5683001,-1.3015119,-1.2626762,-0.9436342,-1.2418593,-1.5538445,-1.82376,-1.3542656,-1.8074255,-2.1167212,-1.2752036,-0.73590637,-0.37411186
-0.6802713,0.15233203,-0.013515722,-0.2721694,-0.678668,-0.8940469,-0.86009056,-0.79917735,-0.08968643,-0.3153842,0.16765757,-0.88680184,-0.521245,-0.36492,-0.685073,0.00762258,-0.2528106,-0.6173627,-1.1459057,-1.1522158,0.034113288,0.09982671,-0.32431284,0.12668209,-0.41593128
0.07268453,-0.012652028,-0.74959666,-0.04774643,0.68761766,0.61922,-0.79198134,0.15382447,0.2987444,-0.09493161,0.2965259,0.46112472,0.03861118,0.35059422,-1.0071987,0.5769298,0.07867732,-0.55706686,-0.7146381,-0.053346873,-0.6622478,-0.32616633,-1.0241087,-0.3643604,-0.21560109
-0.67731214,-0.9818066,-0.67647076,-1.2150515,-0.37090528,-0.2618344,-0.38709575,-0.2693803,-1.4083834,-0.6688866,-1.3504105,-0.037639536,-1.2572754,-1.5775199,-0.84330905,-0.6532717,-1.3492271,-0.055046518,-1.0869333,-0.39521515,-0.22725429,-1.7126712,0.044139173,-0.19140899,0.814834
-1.5645928,-0.73920757,0.81123424,-0.3502379,-1.341421,-1.1342903,-1.3693456,-0.6977913,-0.4226813,-0.82188505,-0.6158609,-1.3873435,-0.6668388,-0.32729095,-0.48525095,0.1852587,-1.0658265,-0.4033432,-0.89664484,-0.7653449,-0.6880958,-1.0266559,-1.1612707,-1.6893773,-1.5841589
0.038141664,0.44735816,-0.5191809,0.47735238,0.07388572,-0.5916859,-0.22077856,0.011399454,0.43037304,-0.21676788,0.5156809,-0.352422,-0.7349359,-0.667879,-0.28913736,-0.042223383,-0.26530853,0.34799454,-0.39009783,-0.002623595,-0.37768438,0.04327153,-0.56489856,-0.29561546,0.6155388
0.35818684,0.8159336,0.36196172,0.6255775,1.2928305,1.3973594,0.51450575,1.1346262,0.69871104,1.55169,-0.046103958,1.4270111,0.17605232,1.8885022,1.3014487,0.75241286,2.013117,1.8536745,0.82354665,2.1498733,2.9531148,1.6501984,2.1151738,2.5568836,1.9530243
2.0884257,2.0069616,1.840376,1.1773679,1.0041266,1.7835345,1.235526,1.5990801,1.1887406,1.5236592,3.0280476,1.143291,1.3031983,1.9256727,1.7730028,2.3775678,2.339523,1.9946946,2.8573134,1.9246991,2.6334834,2.9175096,2.3055005,1.6093153,2.4057644
-0.2842458,0.1396495,-0.3055332,-0.4709309,-0.9158829,-0.84186376,-0.2214103,0.439044,-0.12793364,-0.9577367,-1.2743737,-0.98344994,0.1582301,-0.740123,-0.926099,-0.30285856,-0.7129039,-0.44675583,-0.49959555,-0.70783747,-0.8371107,-1.1567212,-0.7970694,-1.6512489,-1.7275839
-0.15078944,-0.41872162,0.50265545,-0.74482644,-0.5115955,-0.017282116,-0.8714412,0.009128198,-0.033377663,-0.7917953,-1.1755202,-0.7175669,0.1334057,-1.0974755,-0.2011983,-0.3555101,-1.1563557,0.4793493,-0.4500725,-0.8069161,-0.31524906,-0.07033913,-0.5105986,-0.6817396,-1.2285645
0.9550238,1.1715604,0.014457265,1.7813625,1.1763274,0.21639508,1.3075112,0.8130575,1.2146082,1.237845,0.8352158,0.65818704,-0.40933365,0.61764706,0.6020929,0.65217847,0.6139723,0.5699237,0.9754825,1.4888961,0.4389492,1.5414333,0.806936,1.1241995,0.97350127
-0.14991316,0.18588586,1.0351282,-0.33260164,-0.44209474,0.27660394,-0.041489035,-0.36923552,0.30446783,-0.61039764,-0.06797693,-0.4673246,-0.811125,-0.29374588,-0.107377425,-0.61605615,-0.1915853,0.08272516,-0.4823596,-0.5975339,-0.28758413,0.090851106,0.46141517,-1.5314304,-0.77766806
0.2271271,-0.4760288,-0.35252202,0.6586494,-0.07914954,0.87092674,1.3493297,-0.02972022,-0.15939361,-0.114426375,0.4363008,-0.3658303,1.0656136,-0.33186784,-0.10254641,0.27597117,0.109974236,-0.37898842,-0.11594795,-0.18713984,0.438379,0.40644553,0.531163,0.6840869,-0.4118019
-0.4130277,-0.97892464,-1.7207188,-1.0351838,-1.1900692,-1.1211315,0.34258968,-0.827053,-0.82256127,-0.9115806,-1.4087883,-1.7185897,-1.4358765,0.44879016,-1.3019079,-1.7645667,-1.1548572,-0.8982321,-0.81569237,-0.6444558,-1.845361,-1.5093055,-0.93203927,-1.7611038,-1.1179364
-1.933675,-1.1169514,-0.6087292,-1.1442598,-0.9641477,-2.0557318,-0.84458435,-1.2739543,-1.2956687,-1.2104113,-1.0516087,-1.2620372,-1.7869135,-0.88907934,-1.947944,-0.9802394,-1.618685,-1.1447065,-0.71902276,-1.3463312,-0.6984555,-1.1655986,-0.9685883,-1.9235512,-2.0056765
-2.214746,-0.85259545,0.2769561,-0.6466803,-0.6939707,-1.4242703,-1.5630219,-0.56694884,-1.5121816,-1.3017681,-0.55567694,-1.8566556,0.39910585,-1.3027727,-1.4871146,-1.8518785,-0.69763047,-1.5450085,-1.6349648,-1.2955918,-1.1451838,-1.44888,-1.2883656,-1.586217,-1.7391459
0.06223476,0.033322387,0.5543005,-0.17506372,-0.09949467,0.2897026,0.41874352,-0.025488703,0.14586121,0.41796455,0.9841262,0.14024255,1.6366232,-0.06478942,0.23759161,-1.220243,0.7313391,0.24720004,0.536645,0.90663505,1.4417613,1.2769511,0.98223597,0.07184287,-0.6667293
1.7249359,0.68335385,1.4950518,1.5253391,1.1458079,2.0575648,1.3115525,1.4088287,1.9958855,1.9639865,1.6444988,1.5701535,1.2921821,0.81261284,2.1809216,2.429371,2.3713065,1.5385653,2.5457423,2.5981379,3.0179313,2.6110838,2.4960032,2.032643,1.9916191
0.6551375,0.34437546,0.12574665,0.53827644,0.8536163,0.2183666,-0.108180024,0.5413204,0.4858966,-0.4444477,1.1879794,1.113979,-0.4487211,0.85717714,0.37927032,0.06483595,-0.25567973,0.90848005,1.3544446,0.24212614,1.7578832,1.3138872,0.7794285,0.81316257,0.8018918
0.3390543,0.13068414,-0.5543169,0.23023089,0.075589225,0.32169253,-0.473773,-0.032689684,-0.35444438,-0.5214829,-0.34353444,-0.2290823,-0.82893724,-0.015045607,-0.34906718,-0.15250923,-0.36282775,-0.3664766,-0.6187296,-0.91899586,0.8514788,0.15942095,-0.38843685,-0.25886464,-0.8984404
0.75416196,0.35385656,-0.20296943,0.45695212,0.7518634,0.7019595,1.3703237,0.45191604,0.6936149,0.821362,1.6074667,0.5144578,-0.3098952,0.651215,1.3519877,1.1128541,1.0391954,0.9487876,1.9517278,1.3458585,-0.02537618,1.6422777,1.7637284,0.63727725,1.5759378
0.4799494,0.22633758,0.35508227,0.28096667,0.050000508,1.188371,1.8515498,0.2714039,0.4042187,0.23593289,0.82812047,-0.6911304,0.76617295,0.857033,0.43061093,0.40987447,-0.77748627,0.10850843,-0.04763485,0.51730627,-0.12911132,0.35442927,0.6394309,0.40180904,-0.29574418
-0.0295845,0.29100353,0.30242798,-0.23871233,-0.37445349,0.3319057,0.6155898,-0.29551864,-0.7022425,-0.020905843,0.3942797,-0.13789614,0.30155194,-0.049216196,0.404733,0.35613215,-0.34624314,-0.062223733,0.032261882,0.23826012,-0.40131703,0.40253297,0.4233237,0.21053426,0.021627745
1.6068552,-0.07248267,0.6920358,0.9843994,0.49349153,1.750854,1.2317741,0.42665833,1.0033013,0.8108646,2.0849054,1.5415073,2.2607274,0.11157095,0.89852,1.5353153,2.1814983,1.3332375,0.7969734,1.0044098,1.9201949,1.5025066,1.6149385,1.3256397,1.321611
0.10091983,-0.6006866,0.237541,-0.22964573,0.27386016,0.66889334,0.29096025,0.85521245,0.2971072,-0.23903142,1.0057501,0.44021115,1.4977053,-0.008001984,-0.54729546,0.07692714,0.03133102,0.038561494,-1.379625,-0.037807506,0.55003596,-0.59659547,-0.18405178,0.04624589,-0.36699587
-0.12640125,0.54285646,-0.57436175,0.14112301,-0.049663414,1.7536907,-0.27921137,0.030713628,-0.6214173,0.07198577,-0.48163375,0.8012147,-0.14054784,0.23545714,-0.3256041,-0.3539313,0.50446445,0.3049107,1.6281682,-0.8523026,0.37915394,0.55564094,-0.21676259,0.37709668,0.15037161
-0.31503052,0.8030511,-0.3428255,1.1615515,-0.3506725,-0.06459553,1.1559051,0.10572669,1.0361414,0.251153,0.45183435,0.121384315,0.042096977,-0.085087754,1.2695551,0.5541215,0.41586158,-0.22286895,-0.15508929,0.94054384,0.22116968,-1.228499,0.5189071,0.35530674,1.2922902
-0.39457703,-0.308981,0.37979597,-0.49120367,-0.3979786,-0.43746114,0.0014044,-0.40259746,-0.47055972,-0.6370131,0.15331207,-0.6639426,0.7183472,0.6715752,-0.93921614,0.11994855,-1.2030512,0.22113866,-0.061371245,-0.22576475,-0.35219285,-1.3588717,-0.3983688,-0.5477091,-0.9677637
-0.54051465,0.0911418,0.37946808,0.49647462,-0.19823458,0.22647459,1.3912362,0.042226568,-0.010774743,0.47177568,0.722469,-0.04276701,0.070960716,-0.22561139,0.30976036,0.55272955,0.4322128,0.21055249,1.050284,0.6007739,0.92724187,1.8880062,1.0928604,0.4304213,1.5373632
0.44248512,-0.0203797,0.44242516,-0.21202635,0.75771887,1.3931924,-0.32567954,0.6959625,0.7588699,0.6130287,0.13822928,1.2618388,0.25752893,0.8723522,0.49794185,-0.49433306,0.83016414,0.6361337,0.5358071,0.8357458,0.8399623,1.1862514,0.9945594,0.8098597,0.9438795
-0.039395668,-0.4729915,-0.27844304,-0.57368154,-0.086610146,-0.9688085,0.30133379,0.034255527,-0.21298369,0.23559776,0.20298188,-0.047548548,-1.071332,-0.18304266,-0.14170958,-0.19158924,-0.21182624,-0.08427753,0.029882199,0.25983077,0.49269035,0.4382338,0.3370851,0.19187601,-0.74470604
-0.087730676,-0.3590619,1.2297777,0.57489664,0.8145152,-0.4782863,-0.09308279,0.2757122,0.6786574,0.43445116,0.5136212,0.56556714,0.94386024,0.6680937,0.54715956,0.056739,0.22023739,0.43464404,0.830737,0.30742034,0.375197,0.18364235,1.3850392,1.3068352,0.75056577
-0.029714438,-0.43867445,-0.8488076,-0.25722256,-0.29841086,-1.2043016,0.18775796,-0.4127792,-0.37909222,-0.19347169,-0.25849313,-0.56766296,0.6315839,-1.5847254,-0.61164135,-1.1445851,-0.22353491,-0.5641246,-1.5772359,-0.72198475,-1.6126638,-1.6392504,-1.4075308,-0.6760861,-0.6700395
-0.3744531,0.011758666,0.6538974,-0.4177601,0.03383697,-0.39256018,0.22684811,-0.28049538,-0.19763471,-0.34768757,-0.14914376,0.416338,0.51829434,0.934047,-0.08302542,-0.46589142,0.005033633,-0.5698347,-1.4678638,-0.011491774,-0.12652375,-0.6329893,0.27313548,0.24539818,0.6099812
0.9143408,0.4369299,0.2460629,0.6446417,0.91101844,1.5687658,1.0856447,0.7929732,1.0388719,0.6376374,0.4269882,1.4346444,2.009696,0.094314926,0.7233865,0.9276206,1.1993924,1.1098574,1.3026761,0.8460498,2.2343026,0.95729077,0.6718132,0.32620394,2.2189429
-0.24314238,-0.7661454,-0.95993835,-0.39788988,0.039204814,-2.3819628,-0.43458113,-1.4832431,-0.8256607,-1.1592287,-1.0752559,-0.62864787,-2.2988825,-0.43451884,-1.134295,-0.7272131,-1.794543,-1.0149926,-1.2715273,-0.9081613,-1.5960748,-1.5559677,-0.9892874,-0.70233596,-1.0648226
-0.28164127,0.051009976,-0.5961395,0.3435703,-0.14723668,1.0501403,0.0528641,-0.12754643,0.13656372,-0.3752837,0.15050662,-0.48478755,0.31311154,0.3538546,-0.6509218,-0.018997742,0.3553269,-0.1015775,0.25196552,-0.7065406,0.43933818,0.4326022,-0.3854825,-0.023339548,-0.60105145
-0.22538348,-1.1977892,-0.5967089,-0.24762501,-0.3171772,0.616854,0.48910093,0.010790952,-0.48402828,-0.50488645,0.09605128,0.039897807,-0.6400199,-0.02690737,-0.3808376,-0.2525726,-0.12196327,0.09124079,-0.00712877,-0.72201354,-0.60090447,-0.5128428,-0.48692408,0.64420635,0.1698482
