S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
-1.2490016,-1.4235139,-1.0692983,-1.3650888,-0.89949644,0.009344284,-1.2943403,-1.811294,-0.99105257,-1.0681715,-0.711515,-1.659431,-1.6250557,-1.556752,-1.7253237,-1.538744,-2.3302648,-1.057297,-0.34343,-1.9665736,-1.0400405,-1.0282707,-0.98611707,-2.0164972,-0.36771545
-2.86712,-1.494991,-1.1035185,-1.1759796,-1.9220759,-1.953455,-1.4522463,-2.2800944,-2.2260819,-1.5129247,-1.6527879,-2.4846213,-1.6246544,-2.3097828,-1.1857271,-2.1368687,-2.43694,-2.8665967,-1.10533,-2.0873437,-1.4151183,-1.2018157,-1.319305,-1.5651496,-1.641868
-1.0477358,-1.3192571,-0.773236,-0.89986545,-0.17755847,0.3617608,-1.4790316,-0.8001206,-0.65275085,-0.6344752,-0.58811796,-0.36034027,-0.44198698,-0.3331871,-0.858899,-0.3555916,-0.5017622,-1.7260168,0.531719,-0.5065114,0.047332053,-0.9983747,0.37404075,-0.93324537,-0.29877228
-1.0467806,-0.11072721,0.5158869,-0.41452202,-0.24440116,-1.0130988,-0.7229752,0.2070928,-0.53420336,-0.031241917,-0.5579074,-1.0082187,-0.7249989,-1.8867298,-0.27253345,-1.2510849,-1.3286904,-0.08883008,-0.565491,-0.7056753,-0.99334747,-1.0010383,-0.18369244,-0.30549175,-0.8852998
-1.5316067,-1.638906,-0.40280205,-0.91720266,-0.2736874,-1.5197008,-0.9877445,-1.5240283,-0.56656456,-1.0517051,-0.52301735,-1.174268,-1.033646,-1.367484,-1.1119651,0.05864639,-1.1103394,-0.7707863,-1.4198,-0.85755837,-0.17213512,-0.51353366,-0.18588345,-0.78232807,-1.2032244
-1.4707538,-0.66150517,-0.25653598,-0.6762292,-0.18872203,-0.57439286,-0.9510771,-0.7043398,0.021726147,-0.9576967,-1.0431738,-0.75143636,-0.45749345,-0.7568699,-1.2941849,-0.6967719,-0.04645112,-1.6414007,-1.353549,-0.86767465,-0.21308947,-0.5649602,-0.6859156,-1.2580434,-1.1657453
0.08692711,-0.009050985,0.023938908,0.20801601,-0.62489486,0.6273338,-0.07128071,-0.16767904,0.51320905,0.5999825,1.0923063,-0.44566143,-0.5659094,0.9241046,0.4776262,0.4732804,-0.21715009,0.75290895,-0.264173,0.49755934,0.71054847,0.72464955,0.5521441,0.47982153,0.6220481
-0.21085252,-0.080759466,0.21032422,-0.07692081,0.9055153,0.066051334,0.4793736,0.6859628,0.22206666,0.14975019,0.38082594,-0.20159802,0.06064355,0.6910404,0.5394957,0.120674,-0.22696956,-0.8990838,-0.471057,0.6962161,-0.14729536,0.110077806,-0.16027083,-0.6706403,-0.6260156
-1.2690237,-0.97653604,-0.7089933,-0.9776491,-0.4471606,-1.6286588,-0.8617501,0.006102595,-0.4302789,-1.1629206,-1.2186731,-0.8187005,-0.35261753,-0.5048744,0.01803696,-0.4065147,-0.4993778,-2.0667548,-0.42153,-0.7984812,-1.1974565,-0.86637897,-0.33982337,-1.1295301,-1.5620973
-1.1659434,-0.78101784,-1.0986486,-0.70241607,0.053058274,-1.2572628,-1.251101,-0.118223556,-0.66459674,-0.7739324,-0.6159394,-1.9002655,-1.0563167,-0.99091596,-2.050786,-0.99777115,-1.915109,-0.75912315,-0.60207,-0.72762865,-0.6586726,-0.40908808,0.02990581,-1.1068086,-1.0254561
-1.0660418,-1.4188187,-0.64154894,-1.5858915,-1.7539166,-2.308667,-1.3720727,-1.9302621,-1.5023047,-1.2950827,-2.106959,-1.1207571,-1.2462647,-0.64418394,-2.1834343,-0.8892147,-1.7749087,-1.5183965,-2.45137,-1.5827688,-0.8044669,-0.9201621,-1.7707148,-1.9041013,-1.7494245
-0.7849971,-0.007175096,-0.05478607,-0.83472127,-0.69230235,-0.20524538,-0.3836441,-0.35781306,-0.61837197,-0.94847566,-0.33954436,-0.38375127,-0.70966977,0.2609992,-1.0923239,-0.5240282,-0.8624808,0.94711185,-0.622859,-0.70306385,0.5796472,-0.5642748,-0.46486527,0.3852324,-0.45128194
-0.7452621,-0.0923837,-1.1495786,0.15070302,-0.49339283,-0.36991236,0.2591881,-0.42043573,0.13962239,-0.36907095,-0.57922125,-0.1459674,-0.45570645,-0.92260564,0.44054326,0.23763809,0.779436,-1.5155066,-0.578033,-0.11925315,-0.17802683,-0.07424661,0.019769533,0.11612223,0.25647217
-0.34685427,-1.19736,-1.0540587,-0.36098674,0.14671992,-1.0418755,-1.7955603,0.009473256,-0.5503951,-0.8044576,-0.7113814,-0.61715824,-0.59219295,-0.16651638,-0.64515985,-0.8453151,-0.92065305,-0.88732994,-0.116651,-0.558791,-0.10572255,-0.3117903,0.4484705,-0.63751507,-0.43756828
-0.44375092,-0.10698677,-0.45745397,-0.3697825,-0.40632802,0.39502954,0.8844362,0.27814597,-0.9383996,-0.38689047,0.32737333,0.22302175,-0.42840642,-0.31757373,-0.68291724,0.5084661,0.087831214,0.35676458,-0.243877,-0.33843115,0.83467705,0.9589251,-0.4780636,-0.1833733,-0.073527605
0.46032143,0.80102504,0.5538131,0.41574752,-0.70294315,0.4666057,1.252734,0.8651043,0.8077508,0.5527576,0.25152606,0.42493778,0.22377625,0.72496987,0.7989745,0.22423423,0.36864847,0.9573253,0.09857,0.48761827,0.6918452,0.3177059,0.054498434,0.4146724,0.52544445
-0.6536654,-1.0045149,-1.1140707,-1.115659,-1.039807,-1.4454045,-0.58172644,-1.4208305,-0.5554662,-0.61692846,-1.7858051,-1.0158308,-0.84738374,-1.0423346,-0.8823075,-1.6840549,-1.0748462,-2.395714,-1.2782849,-0.83924675,-1.1837081,-1.1638696,-0.75040704,-2.2583814,-0.809021
-0.54248524,-0.8729328,-0.45640272,-0.22566216,-0.27922377,-0.14593208,-1.0656772,-0.17715039,-0.23288688,-0.61953187,-0.76292694,-1.4620394,-0.6472213,-0.5456662,-0.8900623,-0.3344267,-1.9386867,-0.13693753,-0.526885,-0.68264866,-0.72105307,-0.49894735,0.23386057,-0.4690222,-0.56017417
0.013608632,0.1570836,0.4189442,0.67773664,0.9546167,0.36046898,-0.17167333,0.024991194,0.28466877,0.9818813,0.9497241,0.000948917,0.44145978,0.96038974,0.8684506,0.4372283,0.34251317,0.9682177,1.14337,0.8346084,0.8394757,0.8910973,0.95405567,0.7816965,1.5356828
0.69923407,0.7706388,-0.22996766,-0.03767202,0.06214287,0.993749,0.1790289,0.725289,-0.20418021,-0.19994137,0.16667946,-0.3108023,0.09876678,-0.2828371,-0.12530951,-0.7287039,0.05216172,-0.51084626,1.09517,0.025578361,-0.4959757,-0.627416,0.26801163,0.129414,0.25365546
-0.83361876,-1.2245189,-1.3807612,-0.8761619,-0.80497814,-1.4419901,-1.4775323,-1.3616697,-1.3843461,-0.94839025,-1.2858673,-0.8995076,-1.2531169,-1.1679046,-1.0203244,-1.4411571,-1.2934899,-0.95632124,-0.596005,-1.1517819,-1.751046,-1.6295623,-1.6515458,-0.8976068,-1.1623805
-2.0645194,-1.811169,-1.1761043,-1.7252659,-1.8241792,-2.1975663,-2.0327814,-1.1579822,-1.7450281,-2.1713524,-2.4661565,-1.7101743,-1.8460459,-1.8146153,-2.0462246,-2.0298765,-1.927307,-1.5971199,-1.596171,-2.2997537,-1.9401531,-1.7540596,-1.566447,-2.5243926,-2.2357886
-1.0408275,-1.2051225,-0.6321738,-0.17968293,-0.4578094,-0.6188766,-1.3267514,-0.23655603,-0.70625085,-1.1940357,-0.36114022,-0.72215844,-0.5779625,0.46229622,-0.9230571,0.066303715,-1.6963515,-0.15693307,-0.163971,-0.88158936,0.5502119,-0.42564318,-0.30108255,-0.8363671,-1.3015807
0.6572172,0.38281783,0.4668924,0.94207174,0.6223316,1.9490942,1.0876085,2.0760484,0.9472036,0.66456396,1.5014173,0.7857164,0.74269575,0.109877505,1.8548552,1.4573225,0.76372254,1.4097813,1.078747,1.1157248,1.6265851,1.545269,1.623817,1.30602,1.7634894
0.09097876,1.3304573,-0.11411371,-0.031983965,1.3741218,0.59746004,1.251951,0.7224542,0.61515964,0.56634593,0.48722985,1.1469817,0.4953149,1.1890941,0.54527885,0.8945769,1.1715974,0.40797615,0.817507,1.0115742,1.0295235,0.7390702,1.2690224,1.015753,2.0093203
-0.95664055,-1.0138781,-0.38133827,-0.9923725,-1.4593712,-1.5040649,-0.26276165,-0.9684252,-0.42644107,-0.62455655,-0.97903616,-0.36814058,-0.9581056,-0.6229873,-1.0768048,-1.3502792,-0.7241349,-1.9661274,-2.25131,-1.5817884,-1.0241237,-1.7327712,-2.0178054,-1.2461599,-2.6980286
0.11514987,0.39988115,0.593078,-0.17124985,-0.9922896,0.18385785,0.12828493,1.1446923,0.09615795,-0.36675766,0.8190794,0.68385065,0.11310227,0.091413744,-0.16074923,0.48339364,0.55384,-0.13050151,-0.187674,-0.1876424,0.48424637,0.15741752,0.5647625,-0.06298453,-0.23078814
1.702537,1.5144551,0.9410896,1.5742506,1.7020438,1.5806856,0.9502255,0.9743,1.7388399,1.9801109,2.0916784,1.7753612,1.548391,1.6433243,3.0012992,2.13295,0.9752205,1.5853162,2.14789,1.8558669,2.1616986,2.6640039,2.2252293,2.3449273,2.851246
1.1461852,1.0390633,1.484119,0.8789689,2.0792544,2.339889,1.2791852,1.7936949,0.9733714,1.5703693,1.227993,0.9918833,1.1365306,1.6567311,1.2422706,0.4506071,0.061715208,1.3395665,2.176583,0.20242551,0.5801904,1.1149004,1.9625992,0.66806227,1.5830481
-1.5301128,-0.34799096,-1.0520024,-1.0444831,-0.64112884,-1.4266424,-0.5831798,-0.5971898,-0.8224276,-1.7967371,-1.5782895,-1.1810432,-0.99548734,-0.9319204,-1.9518596,-1.7692541,-0.84431196,-0.8547323,-0.770793,-1.28669,-1.396388,-1.5310119,-1.6309764,-1.5161013,-1.8395832
-0.6252383,1.0176408,0.15441515,-0.4544102,-1.3265373,1.3246275,0.55859107,-1.1763322,0.18580027,0.11516993,0.29920927,0.04576605,0.5124618,0.29861838,-0.013795917,0.8808273,0.2168943,-0.18797642,-0.35919,-0.39498484,0.2554189,0.8407177,-0.39383885,-0.13537044,0.49824864
0.45698735,0.2010204,0.66609514,0.5637665,0.5144259,-0.7491614,-0.08993207,-0.17104236,0.035258498,0.31999618,-0.12431943,-0.67686826,-0.12595096,0.56180835,0.44522166,0.7219936,-0.022231097,0.91861684,-0.51866,0.24550885,-0.106552124,0.04558252,-0.2875128,0.45802888,-0.675872
-0.35878238,-0.97421557,0.14569482,-0.12535449,-0.5999766,-1.145619,-0.27763504,-0.75804627,-0.33691913,-0.037094154,-0.34656402,-0.24565093,-0.5305792,-0.34160668,-0.105370365,0.07278051,-0.29694465,-0.4997552,-0.34829,-0.70971895,-0.9665067,-0.39705494,-0.94187606,-1.2149382,-0.8108641
-0.6507449,-0.2607953,0.13164033,-0.14611565,0.07815373,-0.11663666,-0.8787119,0.5196573,0.21303687,-0.25693175,-0.07077184,0.0760037,0.21342908,0.18066307,0.30486253,0.5682636,-0.7955464,0.81180376,0.6865073,-0.14138314,0.28541735,0.43251005,0.52104486,0.53161735,1.5790019
-1.538149,-1.1801534,-0.750536,-0.9924382,-0.35698783,-1.3861289,-0.7902231,-0.78708345,-0.28280386,-0.25994417,-1.3279796,-0.6157513,-0.5959887,-0.8155276,-1.363041,-1.1550026,-0.37534472,-1.3121421,-0.6668167,-0.3742326,-1.751344,-1.0747714,-1.4080473,-1.1111678,-0.9476125
-1.3777708,-2.1173468,-0.72879607,-1.2735626,-1.9770025,-1.1272464,-1.3629084,-1.7139969,-1.0911621,-1.5060473,-1.6972128,-1.6347101,-0.8740311,-0.76332194,-1.2626762,-1.0663543,-1.582824,-1.3724184,-1.441844,-1.3542656,-1.1110755,-1.4803913,-1.7842636,-0.89083636,-0.93566585
-0.6802713,-0.25209796,0.009691278,-0.4864194,-0.706015,-0.23738192,-0.8811155,-0.61139036,-0.06829643,-0.3153842,-0.18091743,-0.60035784,-0.16210002,-0.86698,-0.685073,-0.44946843,-0.6994466,-0.34603772,-0.357823,-1.1522158,-0.48885173,0.20789671,-0.24680583,0.34421307,-0.4173013
0.07268453,-0.04341503,-0.13603966,-0.6025664,0.33321765,-0.37993997,-0.6368613,-0.29396555,0.07595441,-0.09493161,0.1145279,1.2526357,-0.18306881,1.3655442,-1.0071987,-0.005640221,0.5200073,-0.06784683,-0.677246,-0.053346873,-0.12995777,-0.033336334,-1.3001686,-0.41730037,-0.6523691
-0.67731214,-0.83190656,-0.7383928,-0.43803152,-2.0979793,-0.28755042,-0.58297575,-0.4788803,-0.9543834,-0.6688866,-0.6166525,-0.8830645,-0.4558653,-0.4682999,-0.84330905,-0.22215066,-2.0792232,-0.65267754,-1.276286,-0.39521515,-0.27602628,-0.8819711,-0.9283908,-0.371663,0.03870802
-1.5645928,-0.47132757,-0.2472608,-1.121378,-0.49516106,-0.5388744,-1.2742856,-1.0206412,-0.55615134,-0.82188505,-1.3779109,-0.7619835,-0.84175784,-1.590696,-0.48525095,-1.0710313,-0.7174566,-0.54169924,-0.32394,-0.7653449,-0.7271258,-1.163556,-1.3297408,-1.2092173,-0.90026296
0.038141664,-0.38251182,-0.5143409,-0.09996762,0.14450571,0.2662491,0.32142344,0.24084945,0.13060306,-0.21676788,0.6178249,-0.339332,-0.069960855,-0.462336,-0.28913736,0.40177262,0.25141147,0.32855254,0.507317,-0.002623595,0.32317063,0.12822454,-0.016078523,-0.56416744,1.0320888
0.35818684,0.7545506,0.63940555,0.7712475,0.1159705,0.6294731,0.9213608,0.84438617,0.49725103,1.55169,0.818566,0.31655118,1.0250883,1.2416043,1.3014487,1.9659228,0.940171,1.7380488,0.76794,2.1498733,2.1097548,1.8979883,1.9506937,2.2847297,1.4048243
2.0884257,2.2441216,2.042916,1.2117179,1.3983166,1.7837836,2.524296,1.6038002,1.0049607,1.5236592,2.8858536,2.202971,2.0388582,2.1733616,1.7730028,2.1735738,2.670823,1.2492896,1.93431,1.9246991,2.7783096,2.4474094,2.1757806,1.9482553,2.7120345
-0.2842458,0.07318849,-0.4505432,-0.5430109,-0.5475119,-0.35703376,-0.5793013,0.68616397,-0.30853364,-0.9577367,-0.78173465,-0.6041399,-0.6863039,-0.80452294,-0.926099,-0.51358486,-0.74909395,-0.36489385,-0.84364,-0.70783747,-0.5683707,-1.0381013,-1.0274193,-0.757909,-1.2401538
-0.15078944,-0.3365836,-0.45056757,-0.47765642,-1.0193654,-0.035615117,-0.6646782,-0.8647418,0.11870234,-0.7917953,-0.63749815,-0.76445687,-0.049562298,-0.5945256,-0.2011983,0.05104991,-1.4439758,0.22671628,-0.975818,-0.8069161,-0.04510904,-0.052487124,-0.8912786,-0.9945977,-0.5993345
0.9550238,1.0908204,0.47719726,0.82661254,0.77843744,0.9078181,1.7637283,0.9394995,0.4119582,1.237845,0.92435885,0.48949602,1.0902463,0.8776001,0.6020929,0.9476085,0.7985313,1.2336257,0.901392,1.4888961,1.0037282,1.0712133,1.0179361,0.91874946,0.9546853
-0.14991316,0.23702687,0.9722662,-0.42282164,-0.59219474,-0.12441607,-0.50168604,-0.90348554,0.033467826,-0.61039764,0.011630069,-0.42424262,0.13726805,-0.10910086,-0.107377425,0.38152587,-0.9801833,0.42808715,-1.30738,-0.5975339,0.1651979,-0.2349089,0.05793516,-0.8618904,-1.063428
0.2271271,-0.06896879,-0.30528203,0.5448094,0.6087705,0.2564677,0.6139577,0.21662878,-0.14178361,-0.114426375,-0.13908918,-0.49668032,-0.2973564,0.15550615,-0.10254641,0.06625117,-0.22099976,0.5011416,-0.39892,-0.18713984,0.339559,0.4920355,0.76149297,0.7484869,-0.03775192
-0.4130277,-0.9479886,-1.5199378,-0.9131238,-1.0998192,-1.5546316,-1.4733104,-1.082231,-0.5856013,-0.9115806,-1.7000383,-0.79265064,-1.3727815,-0.10128984,-1.3019079,-1.3553267,-2.0385082,-1.1274182,-1.22717,-0.6444558,-1.376421,-1.7955356,-1.2107192,-2.0065139,-1.1825265
-1.933675,-1.1238859,-1.1005712,-0.88212377,-1.3982337,-0.6694258,-0.30268434,-1.0846043,-1.0844488,-1.2104113,-1.8345087,-2.564886,-0.73962546,-1.3867993,-1.947944,-1.1012894,-1.9572951,-1.7875766,-1.66375,-1.3463312,-1.1840155,-1.4521386,-1.4880883,-2.572277,-1.4221455
-2.214746,-0.7441655,-0.52246386,-0.5681603,-0.7394967,-1.0580503,-1.426906,-0.71751887,-1.4792497,-1.3017681,-1.384347,-1.9393456,-0.46553415,-1.2878156,-1.4871146,-1.2302204,-1.1539865,-1.7159286,-2.04881,-1.2955918,-1.0569338,-1.2164899,-1.8267655,-1.1812531,-1.5195119
0.06223476,-0.04218161,-0.009522517,0.4329683,0.09179303,0.39881158,-0.9774142,-0.47530872,0.2337832,0.41796455,0.79665846,0.053012547,0.27937546,-0.5065944,0.23759161,-0.22157894,-0.7874409,0.10376104,0.069605,0.90663505,1.1354512,1.3913112,0.72020597,1.1290529,-0.4128053
1.7249359,1.4417739,1.5755317,1.042717,1.1064079,2.0506957,1.0911225,0.54818076,1.5096456,1.9639865,1.3803688,1.1241934,1.2558553,1.9358028,2.1809216,2.043283,1.210101,1.5386559,2.055567,2.5981379,2.5653112,2.5227559,2.3995653,1.9204471,2.8124242
0.6551375,0.6541455,0.94956667,0.79843146,1.0453603,0.9425968,0.47783917,0.95889134,0.7061466,-0.4444477,0.9144354,0.9509412,0.37688488,0.54309714,0.37927032,0.921011,-0.10086742,1.32542,1.539141,0.24212614,1.4842255,0.9510772,1.2129384,0.30758256,1.2700398
0.3390543,0.014034142,-0.8532079,-0.19597812,-0.8674108,0.46710354,0.052803193,-0.39740467,-0.3875934,-0.5214829,0.09912356,-0.3125623,-0.20072425,-0.6762616,-0.34906718,-0.5375412,-0.41987774,-0.6912516,-0.805449,-0.91899586,0.18886879,0.27095094,-0.6890569,-0.74942464,-0.6276494
0.75416196,0.61951656,0.26158556,0.52055514,0.6403395,0.67040354,1.1281277,0.24591214,0.7297949,0.821362,1.4319466,0.77139384,0.8749898,1.200559,1.3519877,1.0198971,0.9060314,1.7066803,1.0474361,1.3458585,0.95581985,1.4684876,1.7602645,0.76767886,1.4557878
0.4799494,-0.37948242,0.29069227,0.33581665,1.1300495,0.3810594,0.96422977,0.9036659,0.24550872,0.23593289,0.33727044,-0.4346104,0.31505296,0.449058,0.43061093,0.54678447,-0.09158429,0.49032342,1.3324005,0.51730627,0.46774867,0.27859527,1.1879308,0.41820803,0.38930583
-0.0295845,0.11262352,0.11592399,-0.33830234,-0.19573249,0.17821519,0.4791498,-0.23432064,-0.4318325,-0.020905843,0.1629297,0.24652387,0.22263235,0.072623804,0.404733,-0.11233785,0.18764687,0.33625388,0.1277175,0.23826012,-0.29593703,0.24083297,0.5303137,0.21623126,0.21555725
1.6068552,-0.09090267,0.5046518,0.74530536,1.7351616,1.031079,0.9663175,1.1199284,0.9724272,0.8108646,1.1264554,1.2284672,1.0082543,0.58708096,0.89852,1.3807243,1.7206383,2.0543475,1.245851,1.0044098,1.3017799,1.5831076,2.0029884,2.0016897,1.465363
0.10091983,-0.1291266,0.2381,0.22604427,0.035219167,-0.36895663,0.10994024,0.20165147,0.5356672,-0.23903142,0.47137007,0.44824114,-0.089395605,0.009058016,-0.54729546,0.07844814,0.583729,1.5366985,-0.6244935,-0.037807506,0.46800193,0.007704515,-0.25538278,-0.07238411,-0.3854859
-0.12640125,0.071196445,-0.31897873,0.030723015,-1.2218134,0.3561507,-0.12000837,-0.7981564,-0.39392728,0.07198577,-0.13492376,-0.08309531,0.34996915,0.21688614,-0.3256041,-0.6885913,-0.19144555,-0.5456453,-0.24951,-0.8523026,-0.13342504,0.35410094,-0.8373226,-0.21623332,-0.78126836
-0.31503052,0.55882115,0.8587345,0.35229152,-0.43480253,0.9602845,0.22685611,0.23490669,0.35279137,0.251153,0.16199434,0.18225532,0.38094297,0.47432223,1.2695551,0.23424152,0.32694057,0.79509104,1.17048,0.94054384,0.4255297,-0.609919,0.36350715,1.0705267,1.8659802
-0.39457703,-0.30568913,-0.58431507,-0.79769665,0.7663914,-0.49725115,-0.7392056,0.36970255,-0.68576974,-0.6370131,-0.36572793,-0.30994356,-0.15044281,-0.8889948,-0.93921614,-0.30545846,-0.5328712,-0.05429134,0.87316,-0.22576475,-0.47877285,-0.9858317,0.5562112,-0.48036912,-0.58475477
-0.54051465,-0.14633821,0.08561608,0.17537463,-0.15970457,0.54576457,1.0199661,0.035166566,0.08146526,0.47177568,1.044389,-0.20960501,0.14974472,-0.07359139,0.30976036,0.24232956,0.7307648,0.56455547,0.34293,0.6007739,1.1171329,1.6019362,0.7209803,0.9895813,1.3779831
0.44248512,0.0302823,0.44469514,0.43087366,0.7216178,0.010520462,-0.47496155,0.2617125,0.66119987,0.6130287,0.08118458,0.49153674,-0.026608065,1.4774371,0.49794185,0.03909994,-0.8652959,-0.17785032,-0.08471,0.8357458,0.6007543,0.7856614,0.7268694,0.7431197,0.9546275
-0.039395668,-0.4300145,0.002291974,-0.014611512,-0.58152014,-0.39922845,-0.15803021,-0.06468447,-0.015623677,0.23559776,0.4411119,0.10407145,-0.596076,-0.14260967,-0.14170958,0.5825708,-0.39999622,-0.5361635,-0.90986,0.25983077,0.14938036,0.23332379,-0.011334916,-0.533464,-0.51871604
-0.087730676,0.1705981,1.0223677,-0.17594338,0.79396815,-0.6047063,0.2713632,-0.14000783,0.4766374,0.43445116,0.4164822,0.5964431,0.3471812,0.98863674,0.54715956,0.144829,0.5268934,-0.31257194,0.6339,0.30742034,0.402663,0.39062235,1.1395292,0.6948882,0.5174758
-0.029714438,-0.87822444,-0.36211756,-0.10852756,0.25001064,0.04194841,-0.69611407,-0.2123592,-0.3058742,-0.19347169,-0.5630931,0.056892034,-0.49699608,-0.8581154,-0.61164135,-1.0042782,-0.039362915,-0.5886246,-1.02795,-0.72198475,-1.7333238,-1.2944104,-1.5837708,-0.7829946,-0.080651455
-0.3744531,-0.06367034,0.30277738,-0.3447731,-0.036213033,-0.8532532,0.11195811,-0.21301539,-0.072724715,-0.34768757,-0.32556376,0.391148,-0.16990069,0.041056957,-0.08302542,-0.6566414,0.87291366,0.3849483,-0.523806,-0.011491774,-0.056733743,-0.08781928,0.40727547,0.25304818,-0.31740734
0.9143408,0.1773699,0.06682791,0.66437167,1.2179394,0.84031475,0.44344467,0.79498327,0.9334619,0.6376374,-0.053209778,0.11899032,0.8859151,0.31254292,0.7233865,0.65079207,0.051178493,1.1855764,0.808831,0.8460498,1.1914326,1.0858607,0.6819742,0.23601395,1.2023229
-0.24314238,-0.9919654,-1.0324494,-0.53277386,-0.38207617,-0.9711317,-0.8556661,-1.726209,-0.7751547,-1.1592287,-1.0848919,-1.1574038,-1.3210455,-0.91789884,-1.134295,-1.2363131,-1.713603,-1.0253726,-0.640256,-0.9081613,-1.3557048,-1.0943776,-0.92755336,-0.79459596,-0.88820857
-0.28164127,0.043371775,-0.7385565,0.099871285,0.013724319,0.33523926,-0.2951149,-0.22449543,-0.08358629,-0.3752837,0.2770166,-0.07646756,0.41480353,-0.029145394,-0.6509218,0.21454326,0.1348269,0.4094135,0.104706,-0.7065406,0.012640181,0.1676622,-0.32827148,-0.50979954,-0.30708146
-0.22538348,-0.63109917,-0.17747891,-0.06683501,-0.9376402,-0.166891,0.6153439,-0.50477905,-0.004968293,-0.50488645,-0.3211157,-0.15288948,-0.21476989,0.35297263,-0.3808376,-0.7455526,0.122880444,-0.09160121,-0.551738,-0.72201354,-0.47795248,-0.13783276,-0.9254241,1.1654463,-0.2314868
