S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
-0.90002966,0.45480344,0.18490717,0.7143869,0.60439986,-0.8628703,-0.532621,-0.13848575,0.12503621,0.4087387,0.6974385,-0.13704887,0.17687072,-0.27105957,-0.10450004,-0.90643436,0.22011264,-0.27280036,0.30494875,-1.0951972,-0.32817063,-0.56268466,-0.007357997,-0.85893816,-0.9956457
-0.28236243,-0.73402745,-0.60170305,0.066843756,-0.013858251,1.5397505,-0.22441606,-0.098378636,-0.61831874,0.05363575,0.09788307,-0.5363041,-0.28775102,-0.49872756,-0.49596158,-0.5663057,-0.44451484,-0.9083461,0.008638527,-1.1564669,-0.54896164,-0.94544596,-0.6046465,-1.2285408,-0.5807075
-1.2490016,-1.4235139,-1.6585282,-1.3650888,-1.3347565,-0.8600257,-1.1392602,-2.011313,-0.99105257,-1.0681715,-0.711515,-1.366941,-1.6250557,-1.4147921,-1.7253237,-1.538744,-1.7749548,-1.0404769,-1.2082831,-1.9665736,-1.0400405,-1.0282707,-1.1432071,-2.214487,-1.0643455
-2.86712,-1.494991,-1.5261185,-1.1759796,-1.8111259,-2.991055,-2.6244264,-1.9019945,-2.2260819,-1.5129247,-1.6527879,-1.6618413,-1.6246544,-2.4186726,-1.1857271,-2.1368687,-1.8800899,-2.1427167,-1.0072253,-2.0873437,-1.4151183,-1.2018157,-1.0662149,-1.1661896,-1.775218
-1.0477358,-1.3192571,-1.138796,-0.89986545,-1.2616885,0.2790448,-0.9517016,-0.6332306,-0.65275085,-0.6344752,-0.58811796,-0.7771603,-0.44198698,-0.51920707,-0.858899,-0.3555916,-0.4241222,-0.85917074,-0.7516448,-0.5065114,0.047332053,-0.9983747,-0.25100926,-0.8951653,-0.93078226
-1.0467806,-0.11072721,-0.09814308,-0.41452202,-0.64418114,-1.3272778,-0.46122515,-0.42462718,-0.53420336,-0.031241917,-0.5579074,-0.6788087,-0.7249989,-1.0781499,-0.27253345,-1.2510849,-0.93378044,-0.60385007,-0.8467606,-0.7056753,-0.99334747,-1.0010383,-0.39593244,-0.75125176,-0.9416188
-1.5316067,-1.638906,-0.93493206,-0.91720266,-1.0175074,-0.52671677,-0.4197945,-1.3755484,-0.56656456,-1.0517051,-0.52301735,-1.1572781,-1.033646,-1.1967239,-1.1119651,0.05864639,-1.1939694,-0.7737963,-1.586874,-0.85755837,-0.17213512,-0.51353366,-0.53116346,-0.65598804,-1.0145244
-1.4707538,-0.66150517,-0.43040597,-0.6762292,-0.521866,-0.78587485,-2.0983272,-0.5525838,0.021726147,-0.9576967,-1.0431738,-1.0416963,-0.45749345,-0.9045399,-1.2941849,-0.6967719,-0.51804114,-1.2025987,-0.81320417,-0.86767465,-0.21308947,-0.5649602,-0.7269296,-1.1713333,-0.56846524
0.08692711,-0.009050985,0.003603908,0.20801601,-0.20513085,1.4502099,0.86800927,0.29146597,0.51320905,0.5999825,1.0923063,-0.013581435,-0.5659094,0.91917396,0.4776262,0.4732804,0.6147399,0.485909,0.10960552,0.49755934,0.71054847,0.72464955,0.9270041,0.14492153,0.6337411
-0.21085252,-0.080759466,-0.04017579,-0.07692081,0.6516893,-0.33344466,0.2584156,0.14532683,0.22206666,0.14975019,0.38082594,0.383072,0.06064355,0.6980292,0.5394957,0.120674,0.35098034,0.3425622,-0.06223686,0.6962161,-0.14729536,0.110077806,-0.17192683,0.2545697,-0.21422559
-1.2690237,-0.97653604,-0.63067335,-0.9776491,-0.61510057,-1.8088387,-1.4668901,-0.8986874,-0.4302789,-1.1629206,-1.2186731,-1.0765305,-0.35261753,-0.6471144,0.01803696,-0.4065147,-0.9832678,-1.270425,-0.61655516,-0.7984812,-1.1974565,-0.86637897,-0.7054434,-1.0315601,-1.3930973
-1.1659434,-0.78101784,-0.8251886,-0.70241607,-1.0274618,-1.3499248,-0.95008106,-1.1768036,-0.66459674,-0.7739324,-0.6159394,-1.7327055,-1.0563167,-1.080097,-2.050786,-0.99777115,-1.362789,-1.2654932,-1.7414911,-0.72762865,-0.6586726,-0.40908808,-0.8582642,-1.5868486,-1.262796
-1.0660418,-1.4188187,-1.172949,-1.5858915,-1.3132266,-1.207341,-1.1478227,-1.2462761,-1.5023047,-1.2950827,-2.106959,-0.8321271,-1.2462647,-1.184794,-2.1834343,-0.8892147,-1.3586286,-1.5580515,-1.194904,-1.5827688,-0.8044669,-0.9201621,-1.0410148,-1.8872022,-1.2034445
-0.7849971,-0.007175096,-0.44236606,-0.83472127,-0.2917323,-0.28802958,0.0829759,-0.005373048,-0.61837197,-0.94847566,-0.33954436,0.16998872,-0.70966977,0.13027922,-1.0923239,-0.5240282,-0.13907081,0.007061818,-0.27100673,-0.70306385,0.5796472,-0.5642748,0.11983472,0.26941237,-0.66159195
-0.7452621,-0.0923837,-0.8323686,0.15070302,-0.17386283,-0.20817836,0.8820081,-0.43384573,0.13962239,-0.36907095,-0.57922125,-0.6412174,-0.45570645,-0.2694556,0.44054326,0.23763809,-0.06488403,-0.99859167,-0.112491034,-0.11925315,-0.17802683,-0.07424661,0.5816395,0.42722222,0.16566116
-0.34685427,-1.19736,-0.8705187,-0.36098674,-0.8677101,-0.63732547,-0.78091026,-0.36855674,-0.5503951,-0.8044576,-0.7113814,-0.8962782,-0.59219295,-0.06288638,-0.64515985,-0.8453151,-0.30027303,0.16771005,-0.559572,-0.558791,-0.10572255,-0.3117903,-0.069989495,-0.36082503,-0.36152628
-0.44375092,-0.10698677,-0.37884197,-0.3697825,-0.51744,-0.10036744,0.13233619,-0.15974604,-0.9383996,-0.38689047,0.32737333,0.30655074,-0.42840642,-0.24415674,-0.68291724,0.5084661,-0.4831898,-0.037631426,-0.09763372,-0.33843115,0.83467705,0.9589251,-0.4200556,-0.1638493,0.022241395
0.46032143,0.80102504,0.3502831,0.41574752,0.34968683,1.0824018,1.6316748,1.0902844,0.8077508,0.5527576,0.25152606,0.6635678,0.22377625,0.3957199,0.7989745,0.22423423,0.6022293,1.3444673,0.33278656,0.48761827,0.6918452,0.3177059,0.32819843,0.6370124,0.48803443
-0.6536654,-1.0045149,-0.8770807,-1.115659,-0.64560897,-1.6672195,-0.62005646,-1.1316226,-0.5554662,-0.61692846,-1.7858051,-0.8753407,-0.84738374,-0.7036446,-0.8823075,-1.6840549,-1.5872262,-1.539884,-0.8708068,-0.83924675,-1.1837081,-1.1638696,-0.75116915,-1.8387014,-0.412671
-0.54248524,-0.8729328,-0.6568027,-0.22566216,-0.52452577,-1.0197971,-0.80451417,-0.24548239,-0.23288688,-0.61953187,-0.76292694,-0.58711935,-0.6472213,-0.60560525,-0.8900623,-0.3344267,-0.47264677,-0.5869525,-0.5221654,-0.68264866,-0.72105307,-0.49894735,0.27804858,-0.48149923,-0.58488715
0.013608632,0.1570836,0.3215562,0.67773664,0.118736744,0.302101,-0.21639332,0.15488319,0.28466877,0.9818813,0.9497241,-0.26655108,0.44145978,0.88094777,0.8684506,0.4372283,-0.004096835,1.0592167,1.1304466,0.8346084,0.8394757,0.8910973,1.1095257,0.8413855,1.3781028
0.69923407,0.7706388,-0.63602764,-0.03767202,-0.45050713,0.18000804,-0.7705511,0.220909,-0.20418021,-0.19994137,0.16667946,-0.2654323,0.09876678,-0.3835471,-0.12530951,-0.7287039,-0.3316283,-0.036750254,0.4762297,0.025578361,-0.4959757,-0.627416,0.07851163,0.20383902,-0.18717455
-0.83361876,-1.2245189,-1.2968962,-0.8761619,-0.9996031,-1.7060151,-0.3293073,-1.0814047,-1.3843461,-0.94839025,-1.2858673,-1.2692576,-1.2531169,-0.73877454,-1.0203244,-1.4411571,-1.7549349,-1.5439613,-1.1951003,-1.1517819,-1.751046,-1.6295623,-1.6407907,-1.1173868,-1.7699105
-2.0645194,-1.811169,-1.5392343,-1.7252659,-1.9319291,-1.9721433,-1.4458313,-1.9590722,-1.7450281,-2.1713524,-2.4661565,-1.9440743,-1.8460459,-1.7578843,-2.0462246,-2.0298765,-2.010437,-2.433208,-2.0372575,-2.2997537,-1.9401531,-1.7540596,-1.859357,-2.5553558,-2.3625088
-1.0408275,-1.2051225,-0.5907978,-0.17968293,-0.9594694,-0.8996016,-1.0376333,-0.569966,-0.70625085,-1.1940357,-0.36114022,-0.45027843,-0.5779625,0.17296621,-0.9230571,0.066303715,-1.0661816,-0.31635407,-0.40979832,-0.88158936,0.5502119,-0.42564318,-0.45417255,-0.8488191,-1.3605797
0.6572172,0.38281783,0.8093624,0.94207174,0.98106164,1.4532482,0.5655885,1.4754784,0.9472036,0.66456396,1.5014173,1.3060165,0.74269575,0.4882475,1.8548552,1.4573225,1.0633625,1.4687903,1.1577169,1.1157248,1.6265851,1.545269,1.8273369,1.288433,1.6469494
0.09097876,1.3304573,0.3101463,-0.031983965,0.33270183,0.30830705,0.95539105,0.6494342,0.61515964,0.56634593,0.48722985,1.3173318,0.4953149,1.10893,0.54527885,0.8945769,1.0731074,1.0677922,0.26290575,1.0115742,1.0295235,0.7390702,0.6211024,1.298063,2.0824933
-0.95664055,-1.0138781,-0.22570828,-0.9923725,-0.68434126,-1.0999359,0.25084737,-1.0467151,-0.42644107,-0.62455655,-0.97903616,-0.6412806,-0.9581056,-0.33675724,-1.0768048,-1.3502792,-1.186935,-0.9420474,-1.3408228,-1.5817884,-1.0241237,-1.7327712,-1.7243353,-1.0322999,-2.0947686
0.11514987,0.39988115,0.26751798,-0.17124985,-0.4246156,0.22293085,-0.46369907,0.59360636,0.09615795,-0.36675766,0.8190794,0.39696068,0.11310227,0.61485374,-0.16074923,0.48339364,0.197356,-0.38057852,0.0919621,-0.1876424,0.48424637,0.15741752,0.5890065,0.035038464,0.042191852
1.702537,1.5144551,1.5067396,1.5742506,1.7967937,1.0695956,2.0615156,0.97158,1.7388399,1.9801109,2.0916784,2.0291913,1.548391,1.9552343,3.0012992,2.13295,1.8864006,1.9138762,2.7066999,1.8558669,2.1616986,2.6640039,2.6073592,2.4911173,3.0233462
1.1461852,1.0390633,1.5084552,0.8789689,1.2125144,2.474281,0.7790632,0.99007285,0.9733714,1.5703693,1.227993,1.1686533,1.1365306,1.3708011,1.2422706,0.4506071,0.44584522,1.4073634,0.9615846,0.20242551,0.5801904,1.1149004,1.1991092,0.90726227,1.0955281
-1.5301128,-0.34799096,-1.3924725,-1.0444831,-1.0617428,-1.0819712,-1.2291148,-1.0349338,-0.8224276,-1.7967371,-1.5782895,-1.2744931,-0.99548734,-1.3787904,-1.9518596,-1.7692541,-1.3357819,-1.3180922,-0.8351413,-1.28669,-1.396388,-1.5310119,-1.7271205,-1.6479013,-1.8231062
-0.6252383,1.0176408,0.7971451,-0.4544102,-0.4326572,0.37067756,1.289316,-0.23445222,0.18580027,0.11516993,0.29920927,0.13229706,0.5124618,0.20764537,-0.013795917,0.8808273,0.3299793,0.4736136,-0.15959956,-0.39498484,0.2554189,0.8407177,0.30082116,-0.25000045,0.02470864
0.45698735,0.2010204,0.6168221,0.5637665,0.6868209,0.6659686,0.26238793,-0.08243736,0.035258498,0.31999618,-0.12431943,-0.077598244,-0.12595096,0.19214835,0.44522166,0.7219936,0.3046389,0.49319685,0.025133212,0.24550885,-0.106552124,0.04558252,-0.12760283,0.08861888,-0.295922
-0.35878238,-0.97421557,0.13266382,-0.12535449,-0.3502766,0.52301294,-0.798703,-0.8223573,-0.33691913,-0.037094154,-0.34656402,-0.03745094,-0.5305792,-0.23077667,-0.105370365,0.07278051,-0.34800464,-0.92656523,-0.22332604,-0.70971895,-0.9665067,-0.39705494,-1.0659461,-0.8759781,-0.56615407
-0.6507449,-0.2607953,-0.18558967,-0.14611565,0.21510373,-0.36050665,-1.5412419,0.057187334,0.21303687,-0.25693175,-0.07077184,0.3493037,0.21342908,-0.098226935,0.30486253,0.5682636,-0.07636642,0.45160475,0.1207808,-0.14138314,0.28541735,0.43251005,0.21117485,0.6772273,1.3308818
-1.538149,-1.1801534,-0.501006,-0.9924382,-0.59009284,-1.5466822,-1.1635832,-0.8682134,-0.28280386,-0.25994417,-1.3279796,-1.0168113,-0.5959887,-1.0511676,-1.363041,-1.1550026,-1.1579248,-1.0251501,-0.8807074,-0.3742326,-1.751344,-1.0747714,-1.6250774,-1.3239077,-0.9465798
-1.3777708,-2.1173468,-1.2356861,-1.2735626,-1.0766926,-1.6019935,-1.6837438,-0.98331684,-1.0911621,-1.5060473,-1.6972128,-1.42032,-0.8740311,-1.0953519,-1.2626762,-1.0663543,-1.3750494,-1.4750085,-1.02992,-1.3542656,-1.1110755,-1.4803913,-1.2752036,-1.1680263,-1.0171219
-0.6802713,-0.25209796,0.15073128,-0.4864194,-0.765637,-1.605279,-1.2755156,-0.79917735,-0.06829643,-0.3153842,-0.18091743,-0.6884868,-0.16210002,-0.54396,-0.685073,-0.44946843,-0.5740656,-0.6380077,-0.6717008,-1.1522158,-0.48885173,0.20789671,-0.32431284,0.03971308,-0.63366127
0.07268453,-0.04341503,-0.20269667,-0.6025664,0.43034765,-0.18058999,-0.7565014,0.15382447,0.07595441,-0.09493161,0.1145279,0.7642457,-0.18306881,0.7278742,-1.0071987,-0.005640221,0.22907733,-0.51430685,-0.14585811,-0.053346873,-0.12995777,-0.033336334,-1.0241087,-0.6216304,-0.3906991
-0.67731214,-0.83190656,-0.59849275,-0.43803152,-0.4057493,-1.2163274,-0.15413875,-0.2693803,-0.9543834,-0.6688866,-0.6166525,-0.50814456,-0.4558653,-0.7458499,-0.84330905,-0.22215066,-1.3239831,-0.31732652,-0.27506328,-0.39521515,-0.27602628,-0.8819711,0.044139173,-0.22625299,0.06917402
-1.5645928,-0.47132757,-0.2661058,-1.121378,-0.967051,-1.1467503,-1.5044456,-0.6977913,-0.55615134,-0.82188505,-1.3779109,-1.1913536,-0.84175784,-1.2435659,-0.48525095,-1.0710313,-1.4289665,-0.5706732,-0.50932485,-0.7653449,-0.7271258,-1.163556,-1.1612707,-1.3150073,-1.2440829
0.038141664,-0.38251182,-0.7173409,-0.09996762,-0.24988429,0.17327909,0.58229346,0.011399454,0.13060306,-0.21676788,0.6178249,-0.062092007,-0.069960855,-0.24420601,-0.28913736,0.40177262,0.117961474,0.19963454,-0.5288398,-0.002623595,0.32317063,0.12822454,-0.56489856,-0.6193855,0.56053877
0.35818684,0.7545506,0.62980175,0.7712475,0.9735705,0.6007184,0.7405308,1.1346262,0.49725103,1.55169,0.818566,1.0638912,1.0250883,1.3501242,1.3014487,1.9659228,1.441521,1.8536228,1.4339049,2.1498733,2.1097548,1.8979883,2.1151738,2.2376237,1.9064943
2.0884257,2.2441216,1.6185361,1.2117179,1.4477266,2.0264075,2.323664,1.5990801,1.0049607,1.5236592,2.8858536,2.045061,2.0388582,2.2884517,1.7730028,2.1735738,2.149533,1.9068496,2.2111404,1.9246991,2.7783096,2.4474094,2.3055005,2.0529154,2.8338445
-0.2842458,0.07318849,-0.1000932,-0.5430109,-0.27462286,-0.5816318,-0.1158113,0.439044,-0.30853364,-0.9577367,-0.78173465,-0.44823992,-0.6863039,-0.95662296,-0.926099,-0.51358486,-0.44784394,-0.77305586,-0.7827665,-0.70783747,-0.5683707,-1.0381013,-0.7970694,-1.009989,-1.4418938
-0.15078944,-0.3365836,0.07167243,-0.47765642,-0.5667135,0.13644889,0.6920718,0.009128198,0.11870234,-0.7917953,-0.63749815,-0.6419769,-0.049562298,-0.41374555,-0.2011983,0.05104991,-1.0931558,0.27402928,-0.4377305,-0.8069161,-0.04510904,-0.052487124,-0.5105986,-0.73685766,-0.4314045
0.9550238,1.0908204,0.85800726,0.82661254,0.7415074,0.7714581,1.3587282,0.8130575,0.4119582,1.237845,0.92435885,0.823206,1.0902463,0.7461501,0.6020929,0.9476085,0.54183126,0.58598567,0.7710245,1.4888961,1.0037282,1.0712133,0.806936,0.68937946,1.0408633
-0.14991316,0.23702687,0.6993762,-0.42282164,-0.027054746,0.42646623,0.097583965,-0.36923552,0.033467826,-0.61039764,0.011630069,-0.061642602,0.13726805,-0.22400087,-0.107377425,0.38152587,-0.2869333,-0.03478484,-0.7036196,-0.5975339,0.1651979,-0.2349089,0.46141517,-1.1163904,-0.87877805
0.2271271,-0.06896879,0.001997976,0.5448094,-0.32376954,1.5399277,0.49056768,-0.02972022,-0.14178361,-0.114426375,-0.13908918,0.1708397,-0.2973564,0.20642215,-0.10254641,0.06625117,0.27355024,-0.4810984,-0.23079296,-0.18713984,0.339559,0.4920355,0.531163,0.4394669,0.36583808
-0.4130277,-0.9479886,-1.3032878,-0.9131238,-0.93019915,-0.9567716,-1.1509904,-0.827053,-0.5856013,-0.9115806,-1.7000383,-0.8894096,-1.3727815,-0.055701837,-1.3019079,-1.3553267,-1.3693372,-0.5142321,-0.45674238,-0.6444558,-1.376421,-1.7955356,-0.93203927,-1.5012337,-0.6950364
-1.933675,-1.1238859,-0.9032612,-0.88212377,-1.0480237,-2.6602259,-0.8752163,-1.2739543,-1.0844488,-1.2104113,-1.8345087,-2.0610063,-0.73962546,-0.8666893,-1.947944,-1.1012894,-1.8786551,-1.2638966,-1.5790027,-1.3463312,-1.1840155,-1.4521386,-0.9685883,-2.0074272,-1.8425655
-2.214746,-0.7441655,-0.65948385,-0.5681603,-0.7645167,-0.77788824,-1.54537,-0.56694884,-1.4792497,-1.3017681,-1.384347,-1.4618356,-0.46553415,-1.2841977,-1.4871146,-1.2302204,-0.79534644,-1.8088486,-1.3322249,-1.2955918,-1.0569338,-1.2164899,-1.2883656,-1.6567631,-1.3191419
0.06223476,-0.04218161,0.101277486,0.4329683,0.35703534,1.6104826,0.48283583,-0.025488703,0.2337832,0.41796455,0.79665846,0.44846255,0.27937546,-0.46668944,0.23759161,-0.22157894,0.21920909,0.15607104,0.46586102,0.90663505,1.1354512,1.3913112,0.98223597,0.5283729,-0.2597653
1.7249359,1.4417739,1.2986618,1.042717,1.0501859,2.7603615,1.0853125,1.4088287,1.5096456,1.9639865,1.3803688,1.4021835,1.2558553,1.5427429,2.1809216,2.043283,1.814061,1.5676292,2.1915682,2.5981379,2.5653112,2.5227559,2.4960032,1.9370211,2.843599
0.6551375,0.6541455,0.43961665,0.79843146,0.6149063,1.3065868,1.0342782,0.5413204,0.7061466,-0.4444477,0.9144354,1.3951812,0.37688488,0.5705201,0.37927032,0.921011,0.6928726,1.1342201,0.8507046,0.24212614,1.4842255,0.9510772,0.7794285,0.5744526,0.98425985
0.3390543,0.014034142,0.12493211,-0.19597812,-0.14295078,1.1024596,-0.1790428,-0.032689684,-0.3875934,-0.5214829,0.09912356,0.062497698,-0.20072425,-0.46270162,-0.34906718,-0.5375412,-0.31631774,-0.38280958,-0.5578196,-0.91899586,0.18886879,0.27095094,-0.38843685,-0.47740465,-0.69291044
0.75416196,0.61951656,0.43460557,0.52055514,0.8801534,1.5259485,1.6286976,0.45191604,0.7297949,0.821362,1.4319466,0.89257384,0.8749898,0.830559,1.3519877,1.0198971,1.2073715,0.92995865,1.3227987,1.3458585,0.95581985,1.4684876,1.7637284,0.76556725,1.7324578
0.4799494,-0.37948242,0.15972229,0.33581665,-0.047900495,0.5687834,0.5979968,0.2714039,0.24550872,0.23593289,0.33727044,-0.1461104,0.31505296,0.240838,0.43061093,0.54678447,0.18169372,0.61670846,0.36282516,0.51730627,0.46774867,0.27859527,0.6394309,0.30390802,-0.046274178
-0.0295845,0.11262352,0.126959,-0.33830234,-0.4036325,-0.35810372,-0.3306562,-0.29551864,-0.4318325,-0.020905843,0.1629297,0.38695386,0.22263235,0.2897538,0.404733,-0.11233785,0.091696866,0.076336265,0.023006883,0.23826012,-0.29593703,0.24083297,0.4233237,0.18135526,0.21222675
1.6068552,-0.09090267,0.52352775,0.74530536,0.90418154,0.806778,0.8179875,0.42665833,0.9724272,0.8108646,1.1264554,1.0524873,1.0082543,0.24919094,0.89852,1.3807243,1.4333483,1.4632475,0.8250544,1.0044098,1.3017799,1.5831076,1.6149385,1.7363297,1.432862
0.10091983,-0.1291266,0.16845101,0.22604427,-0.07177983,0.21232036,-1.1573298,0.85521245,0.5356672,-0.23903142,0.47137007,0.16332114,-0.089395605,-0.116851986,-0.54729546,0.07844814,-0.12239098,0.2246615,-0.28242502,-0.037807506,0.46800193,0.007704515,-0.18405178,-0.2993941,-0.13228588
-0.12640125,0.071196445,0.06371127,0.030723015,-0.43901342,-0.4152583,0.03180163,0.030713628,-0.39392728,0.07198577,-0.13492376,0.07336469,0.34996915,0.12560314,-0.3256041,-0.6885913,-0.19348555,-0.15751931,0.67214817,-0.8523026,-0.13342504,0.35410094,-0.21676259,-0.012253312,-0.4801884
-0.31503052,0.55882115,0.5699145,0.35229152,-0.14355253,0.7736645,0.7493111,0.10572669,0.35279137,0.251153,0.16199434,0.09951432,0.38094297,0.060982246,1.2695551,0.23424152,0.26537457,-0.11478894,0.5171137,0.94054384,0.4255297,-0.609919,0.5189071,0.56242675,1.0594002
-0.39457703,-0.30568913,-0.53027404,-0.79769665,-0.51017857,-0.6414511,-0.1068256,-0.40259746,-0.68576974,-0.6370131,-0.36572793,-0.58444357,-0.15044281,-0.14842479,-0.93921614,-0.30545846,-0.48334116,-0.20845135,-0.33581126,-0.22576475,-0.47877285,-0.9858317,-0.3983688,-0.6599091,-0.84338475
-0.54051465,-0.14633821,0.16839808,0.17537463,0.007065427,-0.16751242,0.9708462,0.042226568,0.08146526,0.47177568,1.044389,-0.18141702,0.14974472,0.2881186,0.30976036,0.24232956,0.4072528,0.06410249,0.478264,0.6007739,1.1171329,1.6019362,1.0928604,0.63572127,1.1506631
0.44248512,0.0302823,0.30649516,0.43087366,0.93090886,-0.045646537,-0.31343156,0.6959625,0.66119987,0.6130287,0.08118458,0.9680368,-0.026608065,0.9286172,0.49794185,0.03909994,0.17707414,0.5405357,0.41726905,0.8357458,0.6007543,0.7856614,0.9945594,0.9830497,1.1773676
-0.039395668,-0.4300145,0.088156976,-0.014611512,-0.19614016,0.17871556,-0.07227021,0.034255527,-0.015623677,0.23559776,0.4411119,0.22384146,-0.596076,-0.06713267,-0.14170958,0.5825708,-0.05164623,0.026632466,-0.1242528,0.25983077,0.14938036,0.23332379,0.3370851,0.082346015,-0.09501603
-0.087730676,0.1705981,0.8647477,-0.17594338,0.91077817,-1.1551623,-0.2263448,0.2757122,0.4766374,0.43445116,0.4164822,0.62693817,0.3471812,0.9367137,0.54715956,0.144829,0.6780684,0.5420641,1.124457,0.30742034,0.402663,0.39062235,1.3850392,1.4030981,0.7608058
-0.029714438,-0.87822444,-0.16362755,-0.10852756,-0.28878936,-0.25639158,-0.927456,-0.4127792,-0.3058742,-0.19347169,-0.5630931,-0.50020797,-0.49699608,-0.73297537,-0.61164135,-1.0042782,-0.5743249,-0.7143146,-1.3036059,-0.72198475,-1.7333238,-1.2944104,-1.4075308,-0.6664646,-0.54328144
-0.3744531,-0.06367034,-0.025052607,-0.3447731,-0.113873035,-0.49987218,-0.4501119,-0.28049538,-0.072724715,-0.34768757,-0.32556376,-0.269462,-0.16990069,-0.14433304,-0.08302542,-0.6566414,0.006413633,-0.48879167,-0.29323077,-0.011491774,-0.056733743,-0.08781928,0.27313548,0.097688176,0.062502675
0.9143408,0.1773699,0.2507179,0.66437167,0.80990845,1.2123648,0.9854387,0.7929732,0.9334619,0.6376374,-0.053209778,0.05899432,0.8859151,0.28899392,0.7233865,0.65079207,0.31874248,0.8751674,1.005836,0.8460498,1.1914326,1.0858607,0.6718132,0.22509395,1.410623
-0.24314238,-0.9919654,-1.0612774,-0.53277386,-0.35575518,-1.7812116,-1.2216262,-1.4832431,-0.7751547,-1.1592287,-1.0848919,-0.6321639,-1.3210455,-1.2161689,-1.134295,-1.2363131,-1.399463,-1.3887826,-1.0288273,-0.9081613,-1.3557048,-1.0943776,-0.9892874,-1.0972959,-1.2259286
-0.28164127,0.043371775,-0.7036595,0.099871285,-0.34303668,0.8544642,-0.558081,-0.12754643,-0.08358629,-0.3752837,0.2770166,-0.35741755,0.41480353,-0.2738554,-0.6509218,0.21454326,0.0780069,-0.032996498,-0.13576348,-0.7065406,0.012640181,0.1676622,-0.3854825,-0.21913955,-0.47077146
-0.22538348,-0.63109917,-0.007608903,-0.06683501,-0.4063472,-0.713516,0.72839994,0.010790952,-0.004968293,-0.50488645,-0.3211157,-0.1529972,-0.21476989,-0.021907369,-0.3808376,-0.7455526,-0.08762728,-0.16426921,-0.19176877,-0.72201354,-0.47795248,-0.13783276,-0.48692408,0.55503637,-0.3069018
